InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide1.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,2.667111999995541,2.6671059000073,0.0

extraInfo
participant,
session,
date,2023-11-06_22h35.28.201
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.738833766880845
expStart,2023-11-06 22h35.33.690338 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide2.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.42050609999569133,0.4205019000219181,0.0

extraInfo
participant,
session,
date,2023-11-06_22h35.28.201
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.738833766880845
expStart,2023-11-06 22h35.33.690338 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide3.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.7599156000069343,0.7599037000036333,0.0

extraInfo
participant,
session,
date,2023-11-06_22h35.28.201
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.738833766880845
expStart,2023-11-06 22h35.33.690338 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide4.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.9692021999799181,0.9691932999994606,0.0

extraInfo
participant,
session,
date,2023-11-06_22h35.28.201
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.738833766880845
expStart,2023-11-06 22h35.33.690338 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide5.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.6933680000074673,0.6933589999971446,0.0

extraInfo
participant,
session,
date,2023-11-06_22h35.28.201
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.738833766880845
expStart,2023-11-06 22h35.33.690338 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide6.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.8070366999891121,0.8070273000048473,0.0

extraInfo
participant,
session,
date,2023-11-06_22h35.28.201
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.738833766880845
expStart,2023-11-06 22h35.33.690338 +0100
