InstructionsFilepath,instructionsController.thisRepN,instructionsController.thisTrialN,instructionsController.thisN,instructionsController.thisIndex,instruction_slide_loop.thisRepN,instruction_slide_loop.thisTrialN,instruction_slide_loop.thisN,instruction_slide_loop.thisIndex,thisRow.t,notes,instructionPrep.started,instructionPrep.stopped,Instructions1.started,imageInstruct.started,buttonNext.started,buttonBack.started,Instructions1.stopped,buttonNext.numClicks,buttonNext.timesOn,buttonNext.timesOff,buttonBack.numClicks,buttonBack.timesOn,buttonBack.timesOff,test1.started,text_8.started,button.started,button_2.started,image_17.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
instructions//slide1.png,0,0,0,0,0,0,0,0,0.12298509999527596,,0.019200400012778118,0.01959549999446608,0.024681000009877607,0.12298509999527596,0.12298509999527596,0.12298509999527596,1.1106486000062432,1,[1.02010190000874],[1.0201093000068795],0,,,,,,,,,,2023-11-06_22h14.56.107,pilotv2,2023.2.3,59.96943956778834,2023-11-06 22h15.00.828626 +0100,
instructions//slide2.png,0,0,0,0,0,1,1,1,1.190922000008868,,,,1.1113851999980398,1.190922000008868,1.190922000008868,1.190922000008868,1.8624626999953762,1,[0.6866034000122454],[0.6866084999928717],0,,,,,,,,,,2023-11-06_22h14.56.107,pilotv2,2023.2.3,59.96943956778834,2023-11-06 22h15.00.828626 +0100,
instructions//slide3.png,0,0,0,0,0,2,2,2,1.972807800018927,,,,1.8634661000105552,1.972807800018927,1.972807800018927,1.972807800018927,2.891152399999555,0,,,1,[0.9407777999876998],[0.9407829999981914],,,,,,,,2023-11-06_22h14.56.107,pilotv2,2023.2.3,59.96943956778834,2023-11-06 22h15.00.828626 +0100,
instructions//slide4.png,0,0,0,0,0,3,3,3,3.0002051000192296,,,,2.891682999994373,3.0002051000192296,3.0002051000192296,3.0002051000192296,3.5456323999969754,0,,,1,[0.5656607999990229],[0.5656663000117987],,,,,,,,2023-11-06_22h14.56.107,pilotv2,2023.2.3,59.96943956778834,2023-11-06 22h15.00.828626 +0100,
instructions//slide5.png,0,0,0,0,0,4,4,4,3.62644000002183,,,,3.546126600005664,3.62644000002183,3.62644000002183,3.62644000002183,8.96270750000258,0,,,1,[5.351055299979635],[5.351062899979297],,,,,,,,2023-11-06_22h14.56.107,pilotv2,2023.2.3,59.96943956778834,2023-11-06 22h15.00.828626 +0100,
instructions//slide6.png,0,0,0,0,0,5,5,5,9.056181699997978,,,,8.963272499997402,9.056181699997978,9.056181699997978,9.056181699997978,10.257222999993246,0,,,1,[1.2210878999903798],[1.2210928999993484],,,,,,,,2023-11-06_22h14.56.107,pilotv2,2023.2.3,59.96943956778834,2023-11-06 22h15.00.828626 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,10.296259399998235,10.309828299999936,10.309828299999936,10.309828299999936,10.309828299999936,,,,,,,,
