InstructionsFilepath,instructionsController.thisRepN,instructionsController.thisTrialN,instructionsController.thisN,instructionsController.thisIndex,instruction_slide_loop.thisRepN,instruction_slide_loop.thisTrialN,instruction_slide_loop.thisN,instruction_slide_loop.thisIndex,thisRow.t,notes,instructionPrep.started,instructionPrep.stopped,Instructions1.started,imageInstruct.started,buttonNext.started,buttonBack.started,Instructions1.stopped,buttonNext.numClicks,buttonNext.timesOn,buttonNext.timesOff,buttonBack.numClicks,buttonBack.timesOn,buttonBack.timesOff,test1.started,text_8.started,button.started,button_2.started,image_17.started,test1.stopped,button.numClicks,button.timesOn,button.timesOff,button_2.numClicks,button_2.timesOn,button_2.timesOff,test2.started,text_9.started,button_3.started,button_4.started,image_18.started,test2.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,test3.started,text_10.started,button_5.started,button_7.started,image_19.started,test3.stopped,button_5.numClicks,button_5.timesOn,button_5.timesOff,button_7.numClicks,button_7.timesOn,button_7.timesOff,test4.started,text_11.started,button_6.started,button_8.started,image_20.started,test4.stopped,button_6.numClicks,button_6.timesOn,button_6.timesOff,button_8.numClicks,button_8.timesOn,button_8.timesOff,Instructions2.started,imageInstruct_2.started,buttonNext_2.started,buttonBack_2.started,Instructions2.stopped,buttonNext_2.numClicks,buttonNext_2.timesOn,buttonNext_2.timesOff,buttonBack_2.numClicks,buttonBack_2.timesOn,buttonBack_2.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
instructions//slide1.png,0,0,0,0,0,0,0,0,0.11390019999817014,,0.02345969999441877,0.023927600006572902,0.028567700006533414,0.11390019999817014,0.11390019999817014,0.11390019999817014,1.7654144999978598,1,[1.6729706000187434],[1.67297710001003],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-06_22h18.06.230,pilotv2,2023.2.3,60.14216405517527,2023-11-06 22h18.15.855159 +0100,
instructions//slide2.png,1,0,1,0,0,0,0,0,9.647373800020432,,9.561825200013118,9.562084500008496,9.566045000014128,9.647373800020432,9.647373800020432,9.647373800020432,12.766426600021077,1,[3.137072600016836],[3.1370782000012696],0,,,1.790857700019842,1.814129000005778,1.814129000005778,1.814129000005778,1.814129000005778,5.5489894000056665,0,,,1,[3.7561603999929503],[3.7561650999996345],5.558288400003221,5.580941399995936,5.580941399995936,5.580941399995936,5.580941399995936,6.4322151000087615,1,[0.8719609999970999],[0.8719709000142757],0,,,6.441696499998216,6.464251800003694,6.464251800003694,6.464251800003694,6.464251800003694,7.365824900014559,1,[0.33942319999914616],[0.4386013000039384],1,[0.9223687000048812],[0.92237440001918],7.37517100002151,7.397522100014612,7.397522100014612,7.397522100014612,7.397522100014612,7.932603199995356,1,[0.555355899996357],[0.5553684999758843],0,,,7.941942000004929,8.030802599998424,8.030802599998424,8.030802599998424,9.549112400010927,1,[1.5431478999962565],[1.5431525000021793],0,,,,,2023-11-06_22h18.06.230,pilotv2,2023.2.3,60.14216405517527,2023-11-06 22h18.15.855159 +0100,
instructions//slide3.png,2,0,2,0,0,0,0,0,18.550994000019273,,18.443147600017255,18.443366399995284,18.447403700003633,18.550994000019273,18.550994000019273,18.550994000019273,19.61998030001996,1,[1.085924499988323],[1.0859375],0,,,12.802281100011896,12.813697900011903,12.813697900011903,12.813697900011903,12.813697900011903,14.598897200019564,1,[1.2121089000138454],[1.3283391000004485],1,[1.7954410999955144],[1.7954458000021987],14.606638199998997,14.614622099994449,14.614622099994449,14.614622099994449,14.614622099994449,15.036220000009052,1,[0.4287163999979384],[0.4287211000046227],0,,,15.044117100012954,15.064092300017364,15.064092300017364,15.064092300017364,15.064092300017364,15.499545300001046,0,,,1,[0.45455999998375773],[0.45456479999120347],15.508029999997234,15.516157300007762,15.516157300007762,15.516157300007762,15.516157300007762,15.951575800019782,1,[0.44268609999562614],[0.4426908000023104],0,,,15.959349400014617,16.04719159999513,16.04719159999513,16.04719159999513,18.432357600016985,1,[2.408086000010371],[2.4080905000155326],0,,,,,2023-11-06_22h18.06.230,pilotv2,2023.2.3,60.14216405517527,2023-11-06 22h18.15.855159 +0100,
instructions//slide4.png,3,0,3,0,0,0,0,0,23.654630900011398,,23.546334900020156,23.546562600007746,23.5506387000205,23.654630900011398,23.654630900011398,23.654630900011398,24.572374600014882,1,[0.9338126999791712],[0.9338256999908481],0,,,19.659116599999834,19.681309000006877,19.681309000006877,19.681309000006877,19.681309000006877,20.91468650000752,0,,,1,[1.2545919999829493],[1.2545966999896336],20.92325819999678,20.931662400020286,20.931662400020286,20.931662400020286,20.931662400020286,21.418975500011584,1,[0.49487880000378937],[0.4948833999806084],0,,,21.42693240000517,21.44776360000833,21.44776360000833,21.44776360000833,21.44776360000833,21.86477090002154,0,,,1,[0.43687429997953586],[0.43687939998926595],21.872662400011905,21.88109730000724,21.88109730000724,21.88109730000724,21.88109730000724,22.285639700014144,1,[0.4120974999968894],[0.41210220000357367],0,,,22.29375370001071,22.380914500012295,22.380914500012295,22.380914500012295,23.535982300003525,1,[1.1690492999914568],[1.1690601000154857],0,,,,,2023-11-06_22h18.06.230,pilotv2,2023.2.3,60.14216405517527,2023-11-06 22h18.15.855159 +0100,
instructions//slide5.png,4,0,4,0,0,0,0,0,28.638955400005216,,28.52929679999943,28.529947400005767,28.533959499996854,28.638955400005216,28.638955400005216,28.638955400005216,29.720030399999814,1,[1.099153999995906],[1.0991587000025902],0,,,24.61534750001738,24.630339199997252,24.630339199997252,24.630339199997252,24.630339199997252,25.73185710000689,0,,,1,[1.115500100015197],[1.115505599998869],25.739770600019256,25.74751479999395,25.74751479999395,25.74751479999395,25.74751479999395,26.168095900007756,1,[0.42751229999703355],[0.42751680000219494],0,,,26.176059599994915,26.197159400006058,26.197159400006058,26.197159400006058,26.197159400006058,26.681498300022213,0,,,1,[0.5045926000166219],[0.5045972000225447],26.689386600017315,26.69724090001546,26.69724090001546,26.69724090001546,26.69724090001546,27.13187320000725,1,[0.4412826000188943],[0.4412873000255786],0,,,27.13995569999679,27.218844500021078,27.218844500021078,27.218844500021078,28.51887520001037,1,[1.3144887000089511],[1.3144935999880545],0,,,,,2023-11-06_22h18.06.230,pilotv2,2023.2.3,60.14216405517527,2023-11-06 22h18.15.855159 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,29.767808200005675,29.78035000001546,29.78035000001546,29.78035000001546,29.78035000001546,31.365101100003812,1,[1.1295474999933504],[1.2294459999829996],1,[1.596341600001324],[1.5963463000080083],31.373017500009155,31.381349500006763,31.381349500006763,31.381349500006763,31.381349500006763,31.768639000016265,1,[0.3948013000190258],[0.3948069000034593],0,,,31.776647499995306,31.79797189999954,31.79797189999954,31.79797189999954,31.79797189999954,32.24791320000077,0,,,1,[0.47042110000620596],[0.47042580001289025],32.25583579999511,32.264497299998766,32.264497299998766,32.264497299998766,32.264497299998766,32.735381100006634,1,[0.4786222999973688],[0.47863200001302175],0,,,32.743272599997,32.83000610000454,32.83000610000454,32.83000610000454,,,,,,,,,,,,,,,
