InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide1.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.9871325999847613,0.9871132999833208,0.0

extraInfo
participant,
session,
date,2023-11-06_22h28.24.532
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.82453463752861
expStart,2023-11-06 22h28.30.044428 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide2.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,1.6011339999968186,1.6011248999857344,0.0

extraInfo
participant,
session,
date,2023-11-06_22h28.24.532
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.82453463752861
expStart,2023-11-06 22h28.30.044428 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide3.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,2.4205511000182014,2.420546200009994,0.0

extraInfo
participant,
session,
date,2023-11-06_22h28.24.532
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.82453463752861
expStart,2023-11-06 22h28.30.044428 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide4.png,1.0,1.0,1.0,0.0,1.2383975999837276,1.2383927000046242,0.0,0.0,0.0,'','',0.0

extraInfo
participant,
session,
date,2023-11-06_22h28.24.532
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.82453463752861
expStart,2023-11-06 22h28.30.044428 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide3.png,1.0,1.0,1.0,0.0,0.4183412999846041,0.41833699998096563,0.0,0.0,0.0,'','',0.0

extraInfo
participant,
session,
date,2023-11-06_22h28.24.532
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.82453463752861
expStart,2023-11-06 22h28.30.044428 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide2.png,1.0,1.0,1.0,0.0,0.31999530000030063,0.31998359999852255,0.0,0.0,0.0,'','',0.0

extraInfo
participant,
session,
date,2023-11-06_22h28.24.532
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.82453463752861
expStart,2023-11-06 22h28.30.044428 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide1.png,1.0,1.0,1.0,0.0,0.26946690000477247,0.2694578999944497,0.0,0.0,0.0,'','',0.0

extraInfo
participant,
session,
date,2023-11-06_22h28.24.532
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.82453463752861
expStart,2023-11-06 22h28.30.044428 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide1.png,1.0,1.0,1.0,0.0,0.13950730001670308,0.1394983000063803,0.0,0.0,0.0,'','',0.0

extraInfo
participant,
session,
date,2023-11-06_22h28.24.532
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.82453463752861
expStart,2023-11-06 22h28.30.044428 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide1.png,1.0,1.0,1.0,0.0,0.07699279999360442,0.07698700000764802,0.0,0.0,0.0,'','',0.0

extraInfo
participant,
session,
date,2023-11-06_22h28.24.532
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.82453463752861
expStart,2023-11-06 22h28.30.044428 +0100
