category,orientation,taskOrientation,stimfile,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,stimloop.thisRepN,stimloop.thisTrialN,stimloop.thisN,stimloop.thisIndex,text.started,text.stopped,image.started,image.stopped,fixCrossR_2.started,fixCrossR_2.stopped,fixCrossR_4.started,fixCrossR_4.stopped,fixCrossR_3.started,fixCrossR_3.stopped,cat.started,cat.stopped,turtle.started,turtle.stopped,auto.started,auto.stopped,hand.started,hand.stopped,farleft.started,farleft.stopped,farright.started,farright.stopped,nearleft.started,nearleft.stopped,nearright.started,nearright.stopped,participant,session,date,expName,psychopyVersion,frameRate,
cat,1,1,stim//cat1.png,0,0,0,0,0,0,0,0,6.40567160000046,None,7.623427100000299,None,7.623427100000299,None,7.673711800000092,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h25.36.214,untitled,2022.1.4,60.20832078970761,
cat,1,1,stim//cat1.png,0,0,0,0,1,0,1,0,,,8.023624800000107,None,8.023624800000107,None,8.173454499999934,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h25.36.214,untitled,2022.1.4,60.20832078970761,
cat,1,1,stim//cat1.png,0,0,0,0,2,0,2,0,,,8.524083500000415,None,8.524083500000415,None,8.67396910000025,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h25.36.214,untitled,2022.1.4,60.20832078970761,
cat,1,1,stim//cat1.png,0,0,0,0,,,,,,,,,,,,,8.924509800000124,None,8.924509800000124,None,8.924509800000124,None,8.924509800000124,None,8.924509800000124,None,8.924509800000124,None,8.924509800000124,None,8.924509800000124,None,8.924509800000124,None,,001,2023-10-11_15h25.36.214,untitled,2022.1.4,60.20832078970761,
cat,1,0,stim//cat1.png,0,1,1,1,0,0,0,0,,,12.027148699999998,None,12.027148699999998,None,12.176859300000615,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h25.36.214,untitled,2022.1.4,60.20832078970761,
cat,1,0,stim//cat1.png,0,1,1,1,1,0,1,0,,,12.527469600000586,None,12.527469600000586,None,12.677236300000004,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h25.36.214,untitled,2022.1.4,60.20832078970761,
cat,1,0,stim//cat1.png,0,1,1,1,2,0,2,0,,,13.027689000000464,None,13.027689000000464,None,13.177727600000253,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h25.36.214,untitled,2022.1.4,60.20832078970761,
