category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,interval,delete.thisRepN,delete.thisTrialN,delete.thisN,delete.thisIndex,babySteps.thisRepN,babySteps.thisTrialN,babySteps.thisN,babySteps.thisIndex,babyloop.thisRepN,babyloop.thisTrialN,babyloop.thisN,babyloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,cue.stopped,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,bResponse.started,fixCross_2.started,text1_2.started,text2_2.started,text3_2.started,text4_2.started,text5_2.started,text6_2.started,text7_2.started,text8_2.started,kb_2.started,num1_2.started,num2_2.started,num3_2.started,num4_2.started,key_resp_2.started,bResponse.stopped,kb_2.keys,kb_2.rt,kb_2.duration,key_resp_2.keys,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006712400005199015,0.007119600020814687,0.007737400010228157,0.020647200057283044,0.020647200057283044,0.9890035000280477,['5'],[0.9552945999894291],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h58.23.043,pilotv2,2023.2.3,59.8927560371786,2023-11-08 15h58.29.529121 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,0,0,0,0,2.188730000052601,,,,,,,,,,,0.9961227000458166,1.0042720000492409,2.188730000052601,1.9897151000332087,1.990155200008303,2.188730000052601,2.188730000052601,2.4391900000046007,2.4391900000046007,2.423177400021814,2.423209000029601,2.4391900000046007,2.7891372000449337,2.673493900045287,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h58.23.043,pilotv2,2023.2.3,59.8927560371786,2023-11-08 15h58.29.529121 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,1,0,1,0,2.7891372000449337,,,,,,,,,,,,,,,2.6740216000471264,2.7891372000449337,2.7891372000449337,3.0396352000534534,3.0396352000534534,3.0236547000240535,3.0236717000370845,3.0396352000534534,3.4565605000243522,3.2737367000081576,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h58.23.043,pilotv2,2023.2.3,59.8927560371786,2023-11-08 15h58.29.529121 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,2,0,2,0,3.4565605000243522,,,,,,,,,,,,,,,3.2741446000291035,3.4565605000243522,3.4565605000243522,3.7068640000070445,3.7068640000070445,3.691007300047204,3.6910200000274926,3.7068640000070445,4.006713600014336,3.941157400025986,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h58.23.043,pilotv2,2023.2.3,59.8927560371786,2023-11-08 15h58.29.529121 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.956980300019495,4.006713600014336,4.006713600014336,4.006713600014336,4.006713600014336,4.006713600014336,4.006713600014336,4.006713600014336,4.006713600014336,4.006713600014336,4.006713600014336,4.006713600014336,4.006713600014336,4.006713600014336,4.006713600014336,4.006713600014336,7.694561700045597,3,3.6566040000179783,None,None,15,0,2023-11-08_15h58.23.043,pilotv2,2023.2.3,59.8927560371786,2023-11-08 15h58.29.529121 +0100,
horse,1,stim//ori2.png,stim//horse1.png,Half Left,Full Right,Full Left,Half Right,Car,Horse,Shoe,Turtle,False,2.425,,,,,0,1,1,1,0,0,0,0,8.811032000056002,,,,,,,,,,,7.695892300049309,7.710162400035188,8.811032000056002,8.69485720002558,8.695522600028198,8.811032000056002,8.811032000056002,9.061375900055282,9.061375900055282,9.045104200020432,9.045128700032365,9.061375900055282,9.41169350000564,9.295285500003956,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h58.23.043,pilotv2,2023.2.3,59.8927560371786,2023-11-08 15h58.29.529121 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,9.41169350000564,,,,,,,,,,,,,,,9.29572440002812,9.41169350000564,9.41169350000564,9.66184220003197,9.66184220003197,9.646066900051665,9.64609700004803,9.66184220003197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
