category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,interval,delete.thisRepN,delete.thisTrialN,delete.thisN,delete.thisIndex,babySteps.thisRepN,babySteps.thisTrialN,babySteps.thisN,babySteps.thisIndex,babyloop.thisRepN,babyloop.thisTrialN,babyloop.thisN,babyloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,cue.stopped,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,bResponse.started,fixCross_2.started,text1_2.started,text2_2.started,text3_2.started,text4_2.started,text5_2.started,text6_2.started,text7_2.started,text8_2.started,kb_2.started,num1_2.started,num2_2.started,num3_2.started,num4_2.started,key_resp_2.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006825499993283302,0.007155900006182492,0.007527799985837191,0.023049900017213076,0.023049900017213076,1.5427756999852136,['5'],[1.5126102000358514],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h00.01.109,pilotv2,2023.2.3,59.93026514272121,2023-11-08 16h00.07.457966 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,0,0,0,0,2.741525500023272,,,,,,,,,,,1.5491088000126183,1.5573602999793366,2.741525500023272,2.542579700006172,2.5430377000011504,2.741525500023272,2.741525500023272,2.992735099978745,2.992735099978745,2.977303799998481,2.9773173999856226,2.992735099978745,3.3593558000284247,3.226439699996263,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h00.01.109,pilotv2,2023.2.3,59.93026514272121,2023-11-08 16h00.07.457966 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,1,0,1,0,3.3593558000284247,,,,,,,,,,,,,,,3.2269349999842234,3.3593558000284247,3.3593558000284247,3.609878299990669,3.609878299990669,3.5935441000037827,3.5935672000050545,3.609878299990669,4.026337500021327,3.8440087999915704,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h00.01.109,pilotv2,2023.2.3,59.93026514272121,2023-11-08 16h00.07.457966 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,2,0,2,0,4.026337500021327,,,,,,,,,,,,,,,3.8443319000070915,4.026337500021327,4.026337500021327,4.276750100019854,4.276750100019854,4.260675699973945,4.260705400025472,4.276750100019854,4.593768500024453,4.510932700010017,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h00.01.109,pilotv2,2023.2.3,59.93026514272121,2023-11-08 16h00.07.457966 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.537071199971251,4.593768500024453,4.593768500024453,4.593768500024453,4.593768500024453,4.593768500024453,4.593768500024453,4.593768500024453,4.593768500024453,4.593768500024453,4.593768500024453,4.593768500024453,4.593768500024453,4.593768500024453,4.593768500024453,4.593768500024453,,,,,,,,
