InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide1.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,1.2676687999919523,1.2676546000002418,0.0

extraInfo
participant,69
session,0
date,2023-11-06_23h24.21.134
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.05616452974944
expStart,2023-11-06 23h24.30.424976 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide2.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.2867483999871183,0.2867360000091139,0.0

extraInfo
participant,69
session,0
date,2023-11-06_23h24.21.134
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.05616452974944
expStart,2023-11-06 23h24.30.424976 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide3.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.21755830000620335,0.21754880002117716,0.0

extraInfo
participant,69
session,0
date,2023-11-06_23h24.21.134
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.05616452974944
expStart,2023-11-06 23h24.30.424976 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide4.png,1.0,1.0,1.0,0.0,0.7693654999893624,0.7693507999938447,0.0,0.0,0.0,'','',0.0

extraInfo
participant,69
session,0
date,2023-11-06_23h24.21.134
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.05616452974944
expStart,2023-11-06 23h24.30.424976 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide3.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.8749801999947522,0.8749755000171717,0.0

extraInfo
participant,69
session,0
date,2023-11-06_23h24.21.134
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.05616452974944
expStart,2023-11-06 23h24.30.424976 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide4.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.24480219997349195,0.24479189998237416,0.0

extraInfo
participant,69
session,0
date,2023-11-06_23h24.21.134
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.05616452974944
expStart,2023-11-06 23h24.30.424976 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide5.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.5407258000050206,0.5407167999946978,0.0

extraInfo
participant,69
session,0
date,2023-11-06_23h24.21.134
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.05616452974944
expStart,2023-11-06 23h24.30.424976 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide6.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.9908140000188723,0.9908095000137109,0.0

extraInfo
participant,69
session,0
date,2023-11-06_23h24.21.134
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.05616452974944
expStart,2023-11-06 23h24.30.424976 +0100
