category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,correctButton,interval,delete.thisRepN,delete.thisTrialN,delete.thisN,delete.thisIndex,babySteps.thisRepN,babySteps.thisTrialN,babySteps.thisN,babySteps.thisIndex,babyloop.thisRepN,babyloop.thisTrialN,babyloop.thisN,babyloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,cue.stopped,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,bResponse.started,fixCross_2.started,text1_2.started,text2_2.started,text3_2.started,text4_2.started,text5_2.started,text6_2.started,text7_2.started,text8_2.started,kb_2.started,num1_2.started,num2_2.started,num3_2.started,num4_2.started,key_resp_2.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006568400014657527,0.007070099993143231,0.007442300033289939,0.024124000046867877,0.024124000046867877,1.4586254000314511,['5'],[1.4325848000007682],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,2023-11-08_17h49.40.781,pilotv2,2023.2.3,59.53911957411899,2023-11-08 17h50.03.191024 +0100,
shoe,4,stim//ori2.png,stim//shoe4.png,Half Right,Half Left,Full Left,Full Right,Turtle,Horse,Shoe,Car,False,4,2.476,,,,,0,0,0,0,0,0,0,0,2.6752877000253648,,,,,,,,,,,1.4658101000241004,1.4740912000415847,2.6752877000253648,2.4593093000003137,2.4597452000016347,2.6752877000253648,2.6752877000253648,2.9256080000195652,2.9256080000195652,2.9093837999971583,2.9094149000011384,2.9256080000195652,3.2927191000198945,3.1599925000336953,,,,,,,,,,,,,,,,,12,0,2023-11-08_17h49.40.781,pilotv2,2023.2.3,59.53911957411899,2023-11-08 17h50.03.191024 +0100,
shoe,4,stim//ori2.png,stim//shoe4.png,Half Right,Half Left,Full Left,Full Right,Turtle,Horse,Shoe,Car,False,4,2.476,,,,,0,0,0,0,1,0,1,0,3.2927191000198945,,,,,,,,,,,,,,,3.1602438000263646,3.2927191000198945,3.2927191000198945,3.542771400010679,3.542771400010679,3.5268544999998994,3.5268885000259615,3.542771400010679,3.9596544000087306,3.7768508000299335,,,,,,,,,,,,,,,,,12,0,2023-11-08_17h49.40.781,pilotv2,2023.2.3,59.53911957411899,2023-11-08 17h50.03.191024 +0100,
shoe,4,stim//ori2.png,stim//shoe4.png,Half Right,Half Left,Full Left,Full Right,Turtle,Horse,Shoe,Car,False,4,2.476,,,,,0,0,0,0,2,0,2,0,3.9596544000087306,,,,,,,,,,,,,,,3.777110500028357,3.9596544000087306,3.9596544000087306,4.210025500040501,4.210025500040501,4.194204700004775,4.194235300004948,4.210025500040501,4.526979800022673,4.444205200008582,,,,,,,,,,,,,,,,,12,0,2023-11-08_17h49.40.781,pilotv2,2023.2.3,59.53911957411899,2023-11-08 17h50.03.191024 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4686393000301905,4.526979800022673,4.526979800022673,4.526979800022673,4.526979800022673,4.526979800022673,4.526979800022673,4.526979800022673,4.526979800022673,4.526979800022673,4.526979800022673,4.526979800022673,4.526979800022673,4.526979800022673,4.526979800022673,4.526979800022673,,,,,,,,
