InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide1.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,2.748822099994868,2.74881479999749,0.0

extraInfo
participant,
session,
date,2023-11-06_22h25.54.838
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.028549571943216
expStart,2023-11-06 22h26.00.102078 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide2.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.3909099000156857,0.3908999999985099,0.0

extraInfo
participant,
session,
date,2023-11-06_22h25.54.838
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.028549571943216
expStart,2023-11-06 22h26.00.102078 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide3.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.3909896000113804,0.39098330002161674,0.0

extraInfo
participant,
session,
date,2023-11-06_22h25.54.838
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.028549571943216
expStart,2023-11-06 22h26.00.102078 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide4.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.5254157000163104,0.5254110000096262,0.0

extraInfo
participant,
session,
date,2023-11-06_22h25.54.838
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.028549571943216
expStart,2023-11-06 22h26.00.102078 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide5.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.8188550999911968,0.8188444999977946,0.0

extraInfo
participant,
session,
date,2023-11-06_22h25.54.838
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.028549571943216
expStart,2023-11-06 22h26.00.102078 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide6.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.6729517999920063,0.6729409999970812,0.0

extraInfo
participant,
session,
date,2023-11-06_22h25.54.838
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.028549571943216
expStart,2023-11-06 22h26.00.102078 +0100
