category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,correctButton,interval,delete.thisRepN,delete.thisTrialN,delete.thisN,delete.thisIndex,babySteps.thisRepN,babySteps.thisTrialN,babySteps.thisN,babySteps.thisIndex,babyloop.thisRepN,babyloop.thisTrialN,babyloop.thisN,babyloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,cue.stopped,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,bResponse.started,fixCross_2.started,text1_2.started,text2_2.started,text3_2.started,text4_2.started,text5_2.started,text6_2.started,text7_2.started,text8_2.started,kb_2.started,num1_2.started,num2_2.started,num3_2.started,num4_2.started,key_resp_2.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01781049999408424,0.018255200004205108,0.018620499991811812,0.03399139997782186,0.03399139997782186,0.8526415000087582,['5'],[0.8035872999462299],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,2023-11-08_17h37.22.876,pilotv2,2023.2.3,59.89250493636355,2023-11-08 17h37.32.267453 +0100,
shoe,4,stim//ori2.png,stim//shoe4.png,Half Right,Half Left,Full Left,Full Right,Turtle,Horse,Shoe,Car,False,4,2.476,,,,,0,0,0,0,0,0,0,0,2.08628679998219,,,,,,,,,,,0.8614469000021927,0.8716127999941818,2.08628679998219,1.8529757999931462,1.8536486999946646,2.08628679998219,2.08628679998219,2.335755700012669,2.335755700012669,2.3197716000140645,2.319795699964743,2.335755700012669,2.68955080001615,2.5698279999778606,,,,,,,,,,,,,,,,,12,0,2023-11-08_17h37.22.876,pilotv2,2023.2.3,59.89250493636355,2023-11-08 17h37.32.267453 +0100,
shoe,4,stim//ori2.png,stim//shoe4.png,Half Right,Half Left,Full Left,Full Right,Turtle,Horse,Shoe,Car,False,4,2.476,,,,,0,0,0,0,1,0,1,0,2.68955080001615,,,,,,,,,,,,,,,2.5700773000135086,2.68955080001615,2.68955080001615,2.9405442000133917,2.9405442000133917,2.9262918999884278,2.9263219999847934,2.9405442000133917,3.3699174000066705,3.1748159999842755,,,,,,,,,,,,,,,,,12,0,2023-11-08_17h37.22.876,pilotv2,2023.2.3,59.89250493636355,2023-11-08 17h37.32.267453 +0100,
shoe,4,stim//ori2.png,stim//shoe4.png,Half Right,Half Left,Full Left,Full Right,Turtle,Horse,Shoe,Car,False,4,2.476,,,,,0,0,0,0,2,0,2,0,3.3699174000066705,,,,,,,,,,,,,,,3.1751565000158735,3.3699174000066705,3.3699174000066705,3.6202164000133052,3.6202164000133052,3.6042247000150383,3.6042590999859385,3.6202164000133052,3.936858900007792,3.854240300017409,,,,,,,,,,,,,,,,,12,0,2023-11-08_17h37.22.876,pilotv2,2023.2.3,59.89250493636355,2023-11-08 17h37.32.267453 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88352939998731,3.936858900007792,3.936858900007792,3.936858900007792,3.936858900007792,3.936858900007792,3.936858900007792,3.936858900007792,3.936858900007792,3.936858900007792,3.936858900007792,3.936858900007792,3.936858900007792,3.936858900007792,3.936858900007792,3.936858900007792,,,,,,,,
