category,orientation,taskOrientation,stimfile,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,stimloop.thisRepN,stimloop.thisTrialN,stimloop.thisN,stimloop.thisIndex,text.started,text.stopped,image.started,image.stopped,fixCrossR_2.started,fixCrossR_2.stopped,fixCrossR_4.started,fixCrossR_4.stopped,fixCrossR_3.started,fixCrossR_3.stopped,cat.started,cat.stopped,turtle.started,turtle.stopped,auto.started,auto.stopped,hand.started,hand.stopped,farleft.started,farleft.stopped,farright.started,farright.stopped,nearleft.started,nearleft.stopped,nearright.started,nearright.stopped,participant,session,date,expName,psychopyVersion,frameRate,
cat,1,1,stim//cat1.png,0,0,0,0,0,0,0,0,5.656342299999778,None,6.874197600000116,None,6.874197600000116,None,6.924709299999449,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h23.10.521,untitled,2022.1.4,60.04350752536248,
cat,1,1,stim//cat1.png,0,0,0,0,1,0,1,0,,,7.274575800000093,None,7.274575800000093,None,7.424665499999719,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h23.10.521,untitled,2022.1.4,60.04350752536248,
cat,1,1,stim//cat1.png,0,0,0,0,2,0,2,0,,,7.774999100000059,None,7.774999100000059,None,7.924997000000076,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h23.10.521,untitled,2022.1.4,60.04350752536248,
cat,1,1,stim//cat1.png,0,0,0,0,,,,,,,,,,,,,8.175004599999738,None,8.175004599999738,None,8.175004599999738,None,8.175004599999738,None,8.175004599999738,None,8.175004599999738,None,8.175004599999738,None,8.175004599999738,None,8.175004599999738,None,,001,2023-10-11_15h23.10.521,untitled,2022.1.4,60.04350752536248,
cat,1,0,stim//cat1.png,0,1,1,1,0,0,0,0,,,11.277909499999623,None,11.277909499999623,None,11.427727499999492,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h23.10.521,untitled,2022.1.4,60.04350752536248,
cat,1,0,stim//cat1.png,0,1,1,1,1,0,1,0,,,11.778234499999598,None,11.778234499999598,None,11.928336699999818,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h23.10.521,untitled,2022.1.4,60.04350752536248,
cat,1,0,stim//cat1.png,0,1,1,1,2,0,2,0,,,12.27892619999966,None,12.27892619999966,None,12.42865189999975,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h23.10.521,untitled,2022.1.4,60.04350752536248,
