InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide1.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,1.4367372999840882,1.4367328999796882,0.0

extraInfo
participant,
session,
date,2023-11-06_22h30.18.531
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.751326919176165
expStart,2023-11-06 22h30.24.276253 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide2.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.13321840000571683,0.13320920002297498,0.0

extraInfo
participant,
session,
date,2023-11-06_22h30.18.531
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.751326919176165
expStart,2023-11-06 22h30.24.276253 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide3.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.038660400023218244,0.03865650002262555,0.0

extraInfo
participant,
session,
date,2023-11-06_22h30.18.531
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.751326919176165
expStart,2023-11-06 22h30.24.276253 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide4.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.05938429999514483,0.0593749999825377,0.0

extraInfo
participant,
session,
date,2023-11-06_22h30.18.531
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.751326919176165
expStart,2023-11-06 22h30.24.276253 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide5.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.03845539997564629,0.03844649999518879,0.0

extraInfo
participant,
session,
date,2023-11-06_22h30.18.531
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.751326919176165
expStart,2023-11-06 22h30.24.276253 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide6.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,1.0704544000036549,1.0704451999918092,0.0

extraInfo
participant,
session,
date,2023-11-06_22h30.18.531
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.751326919176165
expStart,2023-11-06 22h30.24.276253 +0100
