InstructionsFilepath,instructionsController.thisRepN,instructionsController.thisTrialN,instructionsController.thisN,instructionsController.thisIndex,instruction_slide_loop.thisRepN,instruction_slide_loop.thisTrialN,instruction_slide_loop.thisN,instruction_slide_loop.thisIndex,thisRow.t,notes,instructionPrep.started,instructionPrep.stopped,Instructions1.started,imageInstruct.started,buttonNext.started,buttonBack.started,Instructions1.stopped,buttonNext.numClicks,buttonNext.timesOn,buttonNext.timesOff,buttonBack.numClicks,buttonBack.timesOn,buttonBack.timesOff,test1.started,text_8.started,button.started,button_2.started,image_17.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
instructions//slide1.png,0,0,0,0,0,0,0,0,0.11634590002358891,,0.025715700001455843,0.026039900025352836,0.030655300011858344,0.11634590002358891,0.11634590002358891,0.11634590002358891,7.8381491000181995,1,[7.742082799988566],[7.74209260000498],0,,,,,,,,,,2023-11-06_22h08.39.925,pilotv2,2023.2.3,60.217566068442274,2023-11-06 22h08.49.097580 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,7.865563800005475,7.8829334000183735,7.8829334000183735,7.8829334000183735,7.8829334000183735,,,,,,,,
