n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,3
date,2023-11-07_10h52.53.226
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.778365741568614
expStart,2023-11-07 10h54.16.272532 +0100
﻿n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,3
date,2023-11-07_10h52.53.226
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.778365741568614
expStart,2023-11-07 10h54.16.272532 +0100
﻿n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,3
date,2023-11-07_10h52.53.226
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.778365741568614
expStart,2023-11-07 10h54.16.272532 +0100
﻿n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,3
date,2023-11-07_10h52.53.226
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.778365741568614
expStart,2023-11-07 10h54.16.272532 +0100
﻿n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,3
date,2023-11-07_10h52.53.226
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.778365741568614
expStart,2023-11-07 10h54.16.272532 +0100
﻿n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,3
date,2023-11-07_10h52.53.226
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.778365741568614
expStart,2023-11-07 10h54.16.272532 +0100
﻿n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,3
date,2023-11-07_10h52.53.226
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.778365741568614
expStart,2023-11-07 10h54.16.272532 +0100
﻿n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,3
date,2023-11-07_10h52.53.226
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.778365741568614
expStart,2023-11-07 10h54.16.272532 +0100
﻿n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,3
date,2023-11-07_10h52.53.226
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.778365741568614
expStart,2023-11-07 10h54.16.272532 +0100
﻿n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,3
date,2023-11-07_10h52.53.226
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.778365741568614
expStart,2023-11-07 10h54.16.272532 +0100
﻿n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,3
date,2023-11-07_10h52.53.226
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.778365741568614
expStart,2023-11-07 10h54.16.272532 +0100
﻿n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,3
date,2023-11-07_10h52.53.226
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.778365741568614
expStart,2023-11-07 10h54.16.272532 +0100
﻿n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,3
date,2023-11-07_10h52.53.226
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.778365741568614
expStart,2023-11-07 10h54.16.272532 +0100
﻿n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,3
date,2023-11-07_10h52.53.226
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.778365741568614
expStart,2023-11-07 10h54.16.272532 +0100
