category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,interval,delete.thisRepN,delete.thisTrialN,delete.thisN,delete.thisIndex,babySteps.thisRepN,babySteps.thisTrialN,babySteps.thisN,babySteps.thisIndex,babyloop.thisRepN,babyloop.thisTrialN,babyloop.thisN,babyloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,cue.stopped,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,bResponse.started,fixCross_2.started,text1_2.started,text2_2.started,text3_2.started,text4_2.started,text5_2.started,text6_2.started,text7_2.started,text8_2.started,kb_2.started,num1_2.started,num2_2.started,num3_2.started,num4_2.started,key_resp_2.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011143699986860156,0.011576899967622012,0.011950300016906112,0.027506700018420815,0.027506700018420815,0.4290921000065282,['5'],[0.38492579996818677],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h03.58.954,pilotv2,2023.2.3,60.16550327287718,2023-11-08 16h04.04.721422 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,0,0,0,0,1.6454373999731615,,,,,,,,,,,0.43547289998969063,0.4441233999677934,1.6454373999731615,1.4293020999757573,1.4298226999817416,1.6454373999731615,1.6454373999731615,1.8957021000096574,1.8957021000096574,1.8796720000100322,1.879702600010205,1.8957021000096574,2.2626722999848425,2.1297556000063196,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h03.58.954,pilotv2,2023.2.3,60.16550327287718,2023-11-08 16h04.04.721422 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,1,0,1,0,2.2626722999848425,,,,,,,,,,,,,,,2.1301722999778576,2.2626722999848425,2.2626722999848425,2.5129983999649994,2.5129983999649994,2.4971666999626905,2.497196600015741,2.5129983999649994,2.929823699989356,2.7468076999648474,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h03.58.954,pilotv2,2023.2.3,60.16550327287718,2023-11-08 16h04.04.721422 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,2,0,2,0,2.929823699989356,,,,,,,,,,,,,,,2.747170999995433,2.929823699989356,2.929823699989356,3.1804450000054203,3.1804450000054203,3.164355000015348,3.1643677999963984,3.1804450000054203,3.4970295999664813,3.4223078999784775,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h03.58.954,pilotv2,2023.2.3,60.16550327287718,2023-11-08 16h04.04.721422 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4399223999935202,3.4970295999664813,3.4970295999664813,3.4970295999664813,3.4970295999664813,3.4970295999664813,3.4970295999664813,3.4970295999664813,3.4970295999664813,3.4970295999664813,3.4970295999664813,3.4970295999664813,3.4970295999664813,3.4970295999664813,3.4970295999664813,3.4970295999664813,,,,,,,,
