category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,correctButton,interval,delete.thisRepN,delete.thisTrialN,delete.thisN,delete.thisIndex,babySteps.thisRepN,babySteps.thisTrialN,babySteps.thisN,babySteps.thisIndex,babyloop.thisRepN,babyloop.thisTrialN,babyloop.thisN,babyloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,cue.stopped,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,bResponse.started,fixCross_2.started,text1_2.started,text2_2.started,text3_2.started,text4_2.started,text5_2.started,text6_2.started,text7_2.started,text8_2.started,kb_2.started,num1_2.started,num2_2.started,num3_2.started,num4_2.started,key_resp_2.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020229400019161403,0.020867599989287555,0.021508200035896152,0.03587820002576336,0.03587820002576336,0.5373782000388019,['5'],[0.4925626000040211],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,2023-11-08_17h44.12.700,pilotv2,2023.2.3,59.47626390169589,2023-11-08 17h44.19.155531 +0100,
shoe,4,stim//ori2.png,stim//shoe4.png,Half Right,Half Left,Full Left,Full Right,Turtle,Horse,Shoe,Car,False,4,2.476,,,,,0,0,0,0,0,0,0,0,1.7707585000316612,,,,,,,,,,,0.5490285000414588,0.5697946000145748,1.7707585000316612,1.5543339000432752,1.5551233000005595,1.7707585000316612,1.7707585000316612,2.021083500003442,2.021083500003442,2.004863000009209,2.0048760999925435,2.021083500003442,2.388410700019449,2.255104100040626,,,,,,,,,,,,,,,,,12,0,2023-11-08_17h44.12.700,pilotv2,2023.2.3,59.47626390169589,2023-11-08 17h44.19.155531 +0100,
shoe,4,stim//ori2.png,stim//shoe4.png,Half Right,Half Left,Full Left,Full Right,Turtle,Horse,Shoe,Car,False,4,2.476,,,,,0,0,0,0,1,0,1,0,2.388410700019449,,,,,,,,,,,,,,,2.2553578999941237,2.388410700019449,2.388410700019449,2.638605499989353,2.638605499989353,2.6223921999917366,2.6224053000332788,2.638605499989353,3.056527000037022,2.872342800023034,,,,,,,,,,,,,,,,,12,0,2023-11-08_17h44.12.700,pilotv2,2023.2.3,59.47626390169589,2023-11-08 17h44.19.155531 +0100,
shoe,4,stim//ori2.png,stim//shoe4.png,Half Right,Half Left,Full Left,Full Right,Turtle,Horse,Shoe,Car,False,4,2.476,,,,,0,0,0,0,2,0,2,0,3.056527000037022,,,,,,,,,,,,,,,2.8725901000434533,3.056527000037022,3.056527000037022,3.3053615000098944,3.3053615000098944,3.289363600022625,3.28938760003075,3.3053615000098944,3.6225029000197537,3.5396160000236705,,,,,,,,,,,,,,,,,12,0,2023-11-08_17h44.12.700,pilotv2,2023.2.3,59.47626390169589,2023-11-08 17h44.19.155531 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5648039000225253,3.6225029000197537,3.6225029000197537,3.6225029000197537,3.6225029000197537,3.6225029000197537,3.6225029000197537,3.6225029000197537,3.6225029000197537,3.6225029000197537,3.6225029000197537,3.6225029000197537,3.6225029000197537,3.6225029000197537,3.6225029000197537,3.6225029000197537,,,,,,,,
