category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,interval,delete.thisRepN,delete.thisTrialN,delete.thisN,delete.thisIndex,babySteps.thisRepN,babySteps.thisTrialN,babySteps.thisN,babySteps.thisIndex,babyloop.thisRepN,babyloop.thisTrialN,babyloop.thisN,babyloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,cue.stopped,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,bResponse.started,fixCross_2.started,text1_2.started,text2_2.started,text3_2.started,text4_2.started,text5_2.started,text6_2.started,text7_2.started,text8_2.started,kb_2.started,num1_2.started,num2_2.started,num3_2.started,num4_2.started,key_resp_2.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01609310001367703,0.016427499998826534,0.016803900012746453,0.03430630004731938,0.03430630004731938,0.4343176000402309,['5'],[0.3904925000388175],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h06.04.768,pilotv2,2023.2.3,60.12267430085328,2023-11-08 16h06.12.177705 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,0,0,0,0,1.6507386000012048,,,,,,,,,,,0.44152829999802634,0.44975570001406595,1.6507386000012048,1.4342747000046074,1.4349921999964863,1.6507386000012048,1.6507386000012048,1.902941300009843,1.902941300009843,1.8884183000191115,1.8884498000261374,1.902941300009843,2.2679492000024766,2.1367988000274636,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h06.04.768,pilotv2,2023.2.3,60.12267430085328,2023-11-08 16h06.12.177705 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,1,0,1,0,2.2679492000024766,,,,,,,,,,,,,,,2.1372314000036567,2.2679492000024766,2.2679492000024766,2.5182697999989614,2.5182697999989614,2.5020404000533745,2.502055700053461,2.5182697999989614,2.9371066000312567,2.7521466000471264,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h06.04.768,pilotv2,2023.2.3,60.12267430085328,2023-11-08 16h06.12.177705 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,2,0,2,0,2.9371066000312567,,,,,,,,,,,,,,,2.752569800009951,2.9371066000312567,2.9371066000312567,3.1857639000518247,3.1857639000518247,3.171261500043329,3.1712744000251405,3.1857639000518247,3.5024686999968253,3.4193939000251703,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h06.04.768,pilotv2,2023.2.3,60.12267430085328,2023-11-08 16h06.12.177705 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4462182000279427,3.5024686999968253,3.5024686999968253,3.5024686999968253,3.5024686999968253,3.5024686999968253,3.5024686999968253,3.5024686999968253,3.5024686999968253,3.5024686999968253,3.5024686999968253,3.5024686999968253,3.5024686999968253,3.5024686999968253,3.5024686999968253,3.5024686999968253,,,,,,,,
