category,orientation,taskOrientation,stimfile,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,stimloop.thisRepN,stimloop.thisTrialN,stimloop.thisN,stimloop.thisIndex,text.started,text.stopped,image.started,image.stopped,fixCrossR_2.started,fixCrossR_2.stopped,fixCrossR_4.started,fixCrossR_4.stopped,fixCrossR_3.started,fixCrossR_3.stopped,cat.started,cat.stopped,auto.started,auto.stopped,turtle.started,turtle.stopped,hand.started,hand.stopped,farleft.started,farleft.stopped,farright.started,farright.stopped,nearleft.started,nearleft.stopped,nearright.started,nearright.stopped,participant,session,date,expName,psychopyVersion,frameRate,
cat,1,1,stim//cat1.png,0,0,0,0,0,0,0,0,6.268091599999934,None,7.468896599999425,None,7.468896599999425,None,7.535545499999898,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h20.01.664,untitled,2022.1.4,60.1176502415469,
cat,1,1,stim//cat1.png,0,0,0,0,1,0,1,0,,,7.885588799999823,None,7.885588799999823,None,8.035636799999338,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h20.01.664,untitled,2022.1.4,60.1176502415469,
cat,1,1,stim//cat1.png,0,0,0,0,2,0,2,0,,,8.386274599999524,None,8.386274599999524,None,8.536144699999568,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h20.01.664,untitled,2022.1.4,60.1176502415469,
cat,1,1,stim//cat1.png,0,0,0,0,,,,,,,,,,,,,8.786429699999644,None,8.786429699999644,None,8.786429699999644,None,8.786429699999644,None,8.786429699999644,None,8.786429699999644,None,8.786429699999644,None,8.786429699999644,None,8.786429699999644,None,,001,2023-10-11_15h20.01.664,untitled,2022.1.4,60.1176502415469,
cat,1,0,stim//cat1.png,0,1,1,1,0,0,0,0,,,11.888965699999972,None,11.888965699999972,None,12.038962799999354,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h20.01.664,untitled,2022.1.4,60.1176502415469,
cat,1,0,stim//cat1.png,0,1,1,1,1,0,1,0,,,12.389657499999885,None,12.389657499999885,None,12.539705700000013,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h20.01.664,untitled,2022.1.4,60.1176502415469,
