InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide1.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,1.6685208000126295,1.6685045000049286,0.0

extraInfo
participant,
session,
date,2023-11-06_22h52.42.607
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.80850512881237
expStart,2023-11-06 22h52.47.887930 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide2.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.4894438000046648,0.48943340001278557,0.0

extraInfo
participant,
session,
date,2023-11-06_22h52.42.607
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.80850512881237
expStart,2023-11-06 22h52.47.887930 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide3.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.5068707999889739,0.506861600006232,0.0

extraInfo
participant,
session,
date,2023-11-06_22h52.42.607
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.80850512881237
expStart,2023-11-06 22h52.47.887930 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide4.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.6052503000246361,0.6052388999960385,0.0

extraInfo
participant,
session,
date,2023-11-06_22h52.42.607
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.80850512881237
expStart,2023-11-06 22h52.47.887930 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide5.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.7059318000101484,0.7059200000076089,0.0

extraInfo
participant,
session,
date,2023-11-06_22h52.42.607
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.80850512881237
expStart,2023-11-06 22h52.47.887930 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide6.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.6225865000160411,0.6225824000139255,0.0

extraInfo
participant,
session,
date,2023-11-06_22h52.42.607
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.80850512881237
expStart,2023-11-06 22h52.47.887930 +0100
