category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,interval,trialstest.thisRepN,trialstest.thisTrialN,trialstest.thisN,trialstest.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,stimloop.thisRepN,stimloop.thisTrialN,stimloop.thisN,stimloop.thisIndex,thisRow.t,notes,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,response.started,fixCross.started,text1.started,text2.started,text3.started,text4.started,text5.started,text6.started,text7.started,text8.started,kb.started,num1.started,num2.started,num3.started,num4.started,response.stopped,kb.keys,kb.rt,kb.duration,ITI.started,fixCrossR.started,fixCrossR.stopped,ITI.stopped,accCheck.started,accCheck.stopped,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
horse,4,stim//obj1.png,stim//horse4.png,full right,slight right,slight left,full left,horse,car,shoe,turtle,False,2.161,,,,,0,2,2,2,1,0,1,0,20.949980400007917,,,,,,,,,,,,20.786725700017996,20.949980400007917,20.949980400007917,21.1999569000036,21.1999569000036,21.18399540000246,21.1840266000072,21.1999569000036,21.683309200016083,21.434268500015605,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
horse,4,stim//obj1.png,stim//horse4.png,full right,slight right,slight left,full left,horse,car,shoe,turtle,False,2.161,,,,,0,2,2,2,2,0,2,0,21.683309200016083,,,,,,,,,,,,21.434800100018037,21.683309200016083,21.683309200016083,21.933111699996516,21.933111699996516,21.917049100011354,21.917068200011272,21.933111699996516,22.199804100004258,22.167322900000727,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
horse,4,stim//obj1.png,stim//horse4.png,full right,slight right,slight left,full left,horse,car,shoe,turtle,False,2.161,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,22.167461200006073,22.199804100004258,22.199804100004258,22.199804100004258,22.199804100004258,22.199804100004258,22.199804100004258,22.199804100004258,22.199804100004258,22.199804100004258,22.199804100004258,22.199804100004258,22.199804100004258,22.199804100004258,22.199804100004258,25.183640700008254,1,1.2774127000011504,None,25.185581400000956,25.199920999992173,27.366588300006697,27.350569500005804,27.350603600003524,27.351081800006796,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
turtle,1,stim//obj1.png,stim//turtle1.png,full left,full right,slight left,slight right,shoe,turtle,horse,car,False,2.629,,,,,0,3,3,3,0,0,0,0,28.54984890000196,,,,,,,,,27.35160409999662,27.366588300006697,28.350484900001902,28.351489299995592,28.54984890000196,28.54984890000196,28.79980219999561,28.79980219999561,28.78395479999017,28.78399480000371,28.79980219999561,29.185783199995058,29.03395450001699,,,,,,,,,,,,,,,,,,,,,,,,,,28.54984890000196,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
turtle,1,stim//obj1.png,stim//turtle1.png,full left,full right,slight left,slight right,shoe,turtle,horse,car,False,2.629,,,,,0,3,3,3,1,0,1,0,29.185783199995058,,,,,,,,,,,,29.03433200001018,29.185783199995058,29.185783199995058,29.43610140000237,29.43610140000237,29.42200479999883,29.42202389999875,29.43610140000237,29.916419899993343,29.66958169999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
turtle,1,stim//obj1.png,stim//turtle1.png,full left,full right,slight left,slight right,shoe,turtle,horse,car,False,2.629,,,,,0,3,3,3,2,0,2,0,29.916419899993343,,,,,,,,,,,,29.669924599991646,29.916419899993343,29.916419899993343,30.166491600015434,30.166491600015434,30.15059239999391,30.150621900014812,30.166491600015434,30.450458200008143,30.400375900004292,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
turtle,1,stim//obj1.png,stim//turtle1.png,full left,full right,slight left,slight right,shoe,turtle,horse,car,False,2.629,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,30.400493499997538,30.450458200008143,30.450458200008143,30.450458200008143,30.450458200008143,30.450458200008143,30.450458200008143,30.450458200008143,30.450458200008143,30.450458200008143,30.450458200008143,30.450458200008143,30.450458200008143,30.450458200008143,30.450458200008143,33.416703900002176,2,1.3154016000044066,None,33.41930860001594,33.43305260001216,36.06644630001392,36.05051560001448,36.05055909999646,36.05103110001073,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
car,2,stim//obj1.png,stim//car2.png,car,shoe,horse,turtle,slight left,full right,full left,slight right,True,2.548,,,,,0,4,4,4,0,0,0,0,37.21633389999624,,,,,,,,,36.051566500012996,36.06644630001392,37.050528199994005,37.05149360001087,37.21633389999624,37.21633389999624,37.466193800006295,37.466193800006295,37.45028789999196,37.450306300015654,37.466193800006295,37.85352430000785,37.70046900000307,,,,,,,,,,,,,,,,,,,,,,,,,,37.21633389999624,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
car,2,stim//obj1.png,stim//car2.png,car,shoe,horse,turtle,slight left,full right,full left,slight right,True,2.548,,,,,0,4,4,4,1,0,1,0,37.85352430000785,,,,,,,,,,,,37.700990400015144,37.85352430000785,37.85352430000785,38.1022845999978,38.1022845999978,38.087922100006836,38.08795230000396,38.1022845999978,38.58402310000383,38.33604640001431,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
car,2,stim//obj1.png,stim//car2.png,car,shoe,horse,turtle,slight left,full right,full left,slight right,True,2.548,,,,,0,4,4,4,2,0,2,0,38.58402310000383,,,,,,,,,,,,38.33640160001232,38.58402310000383,38.58402310000383,38.83552970000892,38.83552970000892,38.82096569999703,38.82098409999162,38.83552970000892,39.11639040001319,39.06954880000558,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
car,2,stim//obj1.png,stim//car2.png,car,shoe,horse,turtle,slight left,full right,full left,slight right,True,2.548,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,39.06970789999468,39.11639040001319,39.11639040001319,39.11639040001319,39.11639040001319,39.11639040001319,39.11639040001319,39.11639040001319,39.11639040001319,39.11639040001319,39.11639040001319,39.11639040001319,39.11639040001319,39.11639040001319,39.11639040001319,42.083076600014465,1,1.4417095999815501,None,42.084694799996214,42.09967620001407,44.64954450001824,44.633597700012615,44.63363759999629,44.634035900002345,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
car,1,stim//ori1.png,stim//car1.png,slight right,full left,slight left,full right,horse,turtle,shoe,car,False,2.304,,,,,0,5,5,5,0,0,0,0,45.78277220000746,,,,,,,,,44.634544300002744,44.64954450001824,45.63376810000045,45.63479919999372,45.78277220000746,45.78277220000746,46.03284880000865,46.03284880000865,46.01696010000887,46.01697860000422,46.03284880000865,46.433380600006785,46.26678420000826,,,,,,,,,,,,,,,,,,,,,,,,,,45.78277220000746,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
car,1,stim//ori1.png,stim//car1.png,slight right,full left,slight left,full right,horse,turtle,shoe,car,False,2.304,,,,,0,5,5,5,1,0,1,0,46.433380600006785,,,,,,,,,,,,46.26722790001077,46.433380600006785,46.433380600006785,46.68286050000461,46.68286050000461,46.66704319999553,46.66707399999723,46.68286050000461,47.15273679999518,46.91665639998973,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
car,1,stim//ori1.png,stim//car1.png,slight right,full left,slight left,full right,horse,turtle,shoe,car,False,2.304,,,,,0,5,5,5,2,0,2,0,47.15273679999518,,,,,,,,,,,,46.91724300000351,47.15273679999518,47.15273679999518,47.40255659999093,47.40255659999093,47.38797509999131,47.38799560000189,47.40255659999093,47.68294140000944,47.63620030001039,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
car,1,stim//ori1.png,stim//car1.png,slight right,full left,slight left,full right,horse,turtle,shoe,car,False,2.304,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,47.636358199990354,47.68294140000944,47.68294140000944,47.68294140000944,47.68294140000944,47.68294140000944,47.68294140000944,47.68294140000944,47.68294140000944,47.68294140000944,47.68294140000944,47.68294140000944,47.68294140000944,47.68294140000944,47.68294140000944,50.64971590001369,2,0.9515905999869574,None,50.65234629999031,50.66622539999662,52.98264480000944,52.96690659999149,52.966951900016284,52.96738660000847,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
shoe,2,stim//obj2.png,stim//shoe2.png,shoe,turtle,horse,car,full right,slight right,slight left,full left,True,2.435,,,,,0,6,6,6,0,0,0,0,54.13311580001027,,,,,,,,,52.9679076000175,52.98264480000944,53.9667648000177,53.967801599996164,54.13311580001027,54.13311580001027,54.38268350000726,54.38268350000726,54.36694450001232,54.366975800017826,54.38268350000726,54.76843640001607,54.61695709999185,,,,,,,,,,,,,,,,,,,,,,,,,,54.13311580001027,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
shoe,2,stim//obj2.png,stim//shoe2.png,shoe,turtle,horse,car,full right,slight right,slight left,full left,True,2.435,,,,,0,6,6,6,1,0,1,0,54.76843640001607,,,,,,,,,,,,54.61748390001594,54.76843640001607,54.76843640001607,55.01878539999598,55.01878539999598,55.00414050000836,55.00415950000752,55.01878539999598,55.499373900005594,55.252679900004296,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
shoe,2,stim//obj2.png,stim//shoe2.png,shoe,turtle,horse,car,full right,slight right,slight left,full left,True,2.435,,,,,0,6,6,6,2,0,2,0,55.499373900005594,,,,,,,,,,,,55.25320800000918,55.499373900005594,55.499373900005594,55.74939730000915,55.74939730000915,55.733622300002025,55.733651299990015,55.74939730000915,56.03268440000829,55.98334299999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
shoe,2,stim//obj2.png,stim//shoe2.png,shoe,turtle,horse,car,full right,slight right,slight left,full left,True,2.435,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,55.98350470000878,56.03268440000829,56.03268440000829,56.03268440000829,56.03268440000829,56.03268440000829,56.03268440000829,56.03268440000829,56.03268440000829,56.03268440000829,56.03268440000829,56.03268440000829,56.03268440000829,56.03268440000829,56.03268440000829,58.999593200016534,1,0.7500087000080384,None,59.001441200001864,59.01597850001417,61.46598490001634,61.44967830000678,61.44970100000501,61.44995090001612,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
turtle,3,stim//ori1.png,stim//turtle3.png,turtle,car,horse,shoe,slight right,slight left,full right,full left,True,2.551,,,,,0,7,7,7,0,0,0,0,62.600971200008644,,,,,,,,,61.450299199990695,61.46598490001634,62.450012100016465,62.451066800014814,62.600971200008644,62.600971200008644,62.85228099999949,62.85228099999949,62.83752309999545,62.837553099991055,62.85228099999949,63.23388370001339,63.08600650000153,,,,,,,,,,,,,,,,,,,,,,,,,,62.600971200008644,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
turtle,3,stim//ori1.png,stim//turtle3.png,turtle,car,horse,shoe,slight right,slight left,full right,full left,True,2.551,,,,,0,7,7,7,1,0,1,0,63.23388370001339,,,,,,,,,,,,63.08641750001698,63.23388370001339,63.23388370001339,63.4857151999895,63.4857151999895,63.471848799992586,63.47186890000012,63.4857151999895,63.966222499992,63.71974580001552,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
turtle,3,stim//ori1.png,stim//turtle3.png,turtle,car,horse,shoe,slight right,slight left,full right,full left,True,2.551,,,,,0,7,7,7,2,0,2,0,63.966222499992,,,,,,,,,,,,63.72010100001353,63.966222499992,63.966222499992,64.21595250000246,64.21595250000246,64.20017660001758,64.20020839999779,64.21595250000246,64.4833256000129,64.44993430000613,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h40.40.127,pilotv1,2023.2.3,60.31723245240819,2023-11-06 07h40.52.574337 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.45004009999684,64.4833256000129,64.4833256000129,64.4833256000129,64.4833256000129,64.4833256000129,64.4833256000129,64.4833256000129,64.4833256000129,64.4833256000129,64.4833256000129,64.4833256000129,64.4833256000129,64.4833256000129,64.4833256000129,67.45312849999755,None,,,67.45475299999816,67.46910020001815,,70.02006720000645,70.02009170001838,,,,,,,,,,
