category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,interval,trialstest.thisRepN,trialstest.thisTrialN,trialstest.thisN,trialstest.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,stimloop.thisRepN,stimloop.thisTrialN,stimloop.thisN,stimloop.thisIndex,thisRow.t,notes,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,response.started,fixCross.started,text1.started,text2.started,text3.started,text4.started,text5.started,text6.started,text7.started,text8.started,kb.started,num1.started,num2.started,num3.started,num4.started,response.stopped,kb.keys,kb.rt,kb.duration,ITI.started,fixCrossR.started,fixCrossR.stopped,ITI.stopped,accCheck.started,accCheck.stopped,cue.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
turtle,2,stim//ori2.png,stim//turtle2.png,horse,car,shoe,turtle,slight right,full left,full right,slight left,True,2.573,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,216.33171580001363,216.38150320001296,216.38150320001296,216.38150320001296,216.38150320001296,216.38150320001296,216.38150320001296,216.38150320001296,216.38150320001296,216.38150320001296,216.38150320001296,216.38150320001296,216.38150320001296,216.38150320001296,216.38150320001296,219.34743460000027,4,1.5060745000082534,None,219.3490357999981,219.36470830001053,221.94736610000837,221.93162109999685,221.93165710000903,221.93203230001382,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
horse,3,stim//ori2.png,stim//horse3.png,full left,slight right,full right,slight left,turtle,horse,shoe,car,False,2.655,,,,,0,25,25,25,0,0,0,0,223.13138259999687,,,,,,,,,221.93254219999653,221.94736610000837,222.93148689999362,222.93236080001225,223.13138259999687,223.13138259999687,223.38073060000897,223.38073060000897,223.36449999999604,223.3645239000034,223.38073060000897,223.76483110000845,223.6149301000114,,,,,,,,,,,,,,,,,,,,,,,,,,223.13138259999687,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
horse,3,stim//ori2.png,stim//horse3.png,full left,slight right,full right,slight left,turtle,horse,shoe,car,False,2.655,,,,,0,25,25,25,1,0,1,0,223.76483110000845,,,,,,,,,,,,223.6156195999938,223.76483110000845,223.76483110000845,224.01668180001434,224.01668180001434,224.00217230001,224.00219230001676,224.01668180001434,224.49735280001187,224.25062140001683,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
horse,3,stim//ori2.png,stim//horse3.png,full left,slight right,full right,slight left,turtle,horse,shoe,car,False,2.655,,,,,0,25,25,25,2,0,2,0,224.49735280001187,,,,,,,,,,,,224.2509687000129,224.49735280001187,224.49735280001187,224.74740220000967,224.74740220000967,224.7311311000085,224.73115070001222,224.74740220000967,225.03115650001564,224.9813589999976,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
horse,3,stim//ori2.png,stim//horse3.png,full left,slight right,full right,slight left,turtle,horse,shoe,car,False,2.655,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,224.9815074999933,225.03115650001564,225.03115650001564,225.03115650001564,225.03115650001564,225.03115650001564,225.03115650001564,225.03115650001564,225.03115650001564,225.03115650001564,225.03115650001564,225.03115650001564,225.03115650001564,225.03115650001564,225.03115650001564,227.99734279999393,2,2.3239656999940053,None,227.99933799999417,228.0140071999922,230.68059269999503,230.66484290000517,230.66487959999358,230.66525300001376,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
horse,2,stim//obj1.png,stim//horse2.png,turtle,horse,car,shoe,slight right,full left,slight left,full right,True,2.609,,,,,0,26,26,26,0,0,0,0,231.86395800000173,,,,,,,,,230.66576430000714,230.68059269999503,231.66479710000567,231.66586670000106,231.86395800000173,231.86395800000173,232.11378590000095,232.11378590000095,232.09774779999861,232.097766699997,232.11378590000095,232.4984378000081,232.3480542000034,,,,,,,,,,,,,,,,,,,,,,,,,,231.86395800000173,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
horse,2,stim//obj1.png,stim//horse2.png,turtle,horse,car,shoe,slight right,full left,slight left,full right,True,2.609,,,,,0,26,26,26,1,0,1,0,232.4984378000081,,,,,,,,,,,,232.348575800017,232.4984378000081,232.4984378000081,232.74991839998984,232.74991839998984,232.73558340000454,232.7356129999971,232.74991839998984,233.2305655000091,232.9839304999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
horse,2,stim//obj1.png,stim//horse2.png,turtle,horse,car,shoe,slight right,full left,slight left,full right,True,2.609,,,,,0,26,26,26,2,0,2,0,233.2305655000091,,,,,,,,,,,,232.9844262000115,233.2305655000091,233.2305655000091,233.48038120000274,233.48038120000274,233.46480049999082,233.46483119999175,233.48038120000274,233.76396780001232,233.71446459999424,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
horse,2,stim//obj1.png,stim//horse2.png,turtle,horse,car,shoe,slight right,full left,slight left,full right,True,2.609,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,233.7146572000056,233.76396780001232,233.76396780001232,233.76396780001232,233.76396780001232,233.76396780001232,233.76396780001232,233.76396780001232,233.76396780001232,233.76396780001232,233.76396780001232,233.76396780001232,233.76396780001232,233.76396780001232,233.76396780001232,236.73047280000173,2,1.1826153000001796,None,236.7320493000152,236.74730740001542,239.36371440000948,239.3475172999897,239.34753910001018,239.34797520001302,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
shoe,1,stim//ori1.png,stim//shoe1.png,full left,slight left,slight right,full right,turtle,horse,shoe,car,False,2.454,,,,,0,27,27,27,0,0,0,0,240.51388980000047,,,,,,,,,239.34851129999151,239.36371440000948,240.34828900001594,240.3494522999972,240.51388980000047,240.51388980000047,240.76373199999216,240.76373199999216,240.74770669999998,240.7477387000108,240.76373199999216,241.14719240000704,240.99774789999356,,,,,,,,,,,,,,,,,,,,,,,,,,240.51388980000047,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
shoe,1,stim//ori1.png,stim//shoe1.png,full left,slight left,slight right,full right,turtle,horse,shoe,car,False,2.454,,,,,0,27,27,27,1,0,1,0,241.14719240000704,,,,,,,,,,,,240.99829099999624,241.14719240000704,241.14719240000704,241.3971361000149,241.3971361000149,241.3812334999966,241.38126290001674,241.3971361000149,241.88049539999338,241.6312787999923,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
shoe,1,stim//ori1.png,stim//shoe1.png,full left,slight left,slight right,full right,turtle,horse,shoe,car,False,2.454,,,,,0,27,27,27,2,0,2,0,241.88049539999338,,,,,,,,,,,,241.6318891000119,241.88049539999338,241.88049539999338,242.13040500000352,242.13040500000352,242.11449510001694,242.11452490001102,242.13040500000352,242.413756199996,242.36450150000746,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
shoe,1,stim//ori1.png,stim//shoe1.png,full left,slight left,slight right,full right,turtle,horse,shoe,car,False,2.454,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,242.36460080000688,242.413756199996,242.413756199996,242.413756199996,242.413756199996,242.413756199996,242.413756199996,242.413756199996,242.413756199996,242.413756199996,242.413756199996,242.413756199996,242.413756199996,242.413756199996,242.413756199996,245.38036480001756,1,1.6082484000071418,None,245.38192700000945,245.3974525000085,247.86366989999078,247.8478648000164,247.84790190000786,247.84833450001315,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
shoe,2,stim//ori2.png,stim//shoe2.png,horse,turtle,car,shoe,full left,full right,slight left,slight right,True,2.544,,,,,0,28,28,28,0,0,0,0,249.01360870001372,,,,,,,,,247.8489266000106,247.86366989999078,248.8476922000118,248.8483894999954,249.01360870001372,249.01360870001372,249.26368850001018,249.26368850001018,249.2476539000054,249.24768530001165,249.26368850001018,249.66373319999548,249.49779059999855,,,,,,,,,,,,,,,,,,,,,,,,,,249.01360870001372,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
shoe,2,stim//ori2.png,stim//shoe2.png,horse,turtle,car,shoe,full left,full right,slight left,slight right,True,2.544,,,,,0,28,28,28,1,0,1,0,249.66373319999548,,,,,,,,,,,,249.49831860000268,249.66373319999548,249.66373319999548,249.91355369999656,249.91355369999656,249.89790420001373,249.89792980000493,249.91355369999656,250.39696400001412,250.14790119999088,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
shoe,2,stim//ori2.png,stim//shoe2.png,horse,turtle,car,shoe,full left,full right,slight left,slight right,True,2.544,,,,,0,28,28,28,2,0,2,0,250.39696400001412,,,,,,,,,,,,250.14831839999533,250.39696400001412,250.39696400001412,250.64693059999263,250.64693059999263,250.63066500000423,250.6306842000049,250.64693059999263,250.9475592999952,250.88127770001302,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
shoe,2,stim//ori2.png,stim//shoe2.png,horse,turtle,car,shoe,full left,full right,slight left,slight right,True,2.544,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,250.8814485000039,250.9475592999952,250.9475592999952,250.9475592999952,250.9475592999952,250.9475592999952,250.9475592999952,250.9475592999952,250.9475592999952,250.9475592999952,250.9475592999952,250.9475592999952,250.9475592999952,250.9475592999952,250.9475592999952,253.89709670000593,3,1.7322835999948438,None,253.89933650000603,253.9135091000062,256.46359400000074,256.4475640000019,256.4476004000171,256.4480783000181,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
car,3,stim//obj1.png,stim//car3.png,shoe,turtle,horse,car,full right,full left,slight right,slight left,True,2.382,,,,,0,29,29,29,0,0,0,0,257.59676430001855,,,,,,,,,256.4484902000113,256.46359400000074,257.4475414000044,257.4485518000147,257.59676430001855,257.59676430001855,257.8466413000133,257.8466413000133,257.8307421999925,257.83076149999397,257.8466413000133,258.24696889999905,258.08098850000533,,,,,,,,,,,,,,,,,,,,,,,,,,257.59676430001855,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
car,3,stim//obj1.png,stim//car3.png,shoe,turtle,horse,car,full right,full left,slight right,slight left,True,2.382,,,,,0,29,29,29,1,0,1,0,258.24696889999905,,,,,,,,,,,,258.08148680001614,258.24696889999905,258.24696889999905,258.4969187999959,258.4969187999959,258.48085570000694,258.4808858000033,258.4969187999959,258.9802953999897,258.7308742000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
car,3,stim//obj1.png,stim//car3.png,shoe,turtle,horse,car,full right,full left,slight right,slight left,True,2.382,,,,,0,29,29,29,2,0,2,0,258.9802953999897,,,,,,,,,,,,258.73138859999017,258.9802953999897,258.9802953999897,259.2302256000112,259.2302256000112,259.21434530001716,259.21437590001733,259.2302256000112,259.5140405000129,259.4643167000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
car,3,stim//obj1.png,stim//car3.png,shoe,turtle,horse,car,full right,full left,slight right,slight left,True,2.382,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,259.4644696000032,259.5140405000129,259.5140405000129,259.5140405000129,259.5140405000129,259.5140405000129,259.5140405000129,259.5140405000129,259.5140405000129,259.5140405000129,259.5140405000129,259.5140405000129,259.5140405000129,259.5140405000129,259.5140405000129,262.46627830000944,4,1.0104769000026863,None,262.46786400000565,262.48275450000074,264.8801970999921,264.8502060000028,264.85024110000813,264.85058779999963,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
turtle,4,stim//ori2.png,stim//turtle4.png,turtle,shoe,horse,car,slight left,slight right,full right,full left,True,2.633,,,,,0,30,30,30,0,0,0,0,266.0300955999992,,,,,,,,,264.85092870000517,264.8801970999921,265.8635798000032,265.8645663000061,266.0300955999992,266.0300955999992,266.2798531000153,266.2798531000153,266.2638450000086,266.2638638000062,266.2798531000153,266.66332680001506,266.5141922000039,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
turtle,4,stim//ori2.png,stim//turtle4.png,turtle,shoe,horse,car,slight left,slight right,full right,full left,True,2.633,,,,,0,30,30,30,1,0,1,0,266.66332680001506,,,,,,,,,,,,266.51472710000235,266.66332680001506,266.66332680001506,266.91337680001743,266.91337680001743,266.8975097000075,266.8975519000087,266.91337680001743,267.39676140001393,267.14733239999623,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
turtle,4,stim//ori2.png,stim//turtle4.png,turtle,shoe,horse,car,slight left,slight right,full right,full left,True,2.633,,,,,0,30,30,30,2,0,2,0,267.39676140001393,,,,,,,,,,,,267.1478949000011,267.39676140001393,267.39676140001393,267.64667439999175,267.64667439999175,267.63084860000527,267.63087870000163,267.64667439999175,267.9302789999929,267.88093970000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
turtle,4,stim//ori2.png,stim//turtle4.png,turtle,shoe,horse,car,slight left,slight right,full right,full left,True,2.633,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,267.8810902000114,267.9302789999929,267.9302789999929,267.9302789999929,267.9302789999929,267.9302789999929,267.9302789999929,267.9302789999929,267.9302789999929,267.9302789999929,267.9302789999929,267.9302789999929,267.9302789999929,267.9302789999929,267.9302789999929,270.8836886000063,3,2.3166473000019323,None,270.8857843000151,270.8997909000027,273.547078100004,273.5172409999941,273.5172755999956,273.5176527000149,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
car,4,stim//obj1.png,stim//car4.png,full left,slight left,full right,slight right,horse,shoe,turtle,car,False,2.328,,,,,0,31,31,31,0,0,0,0,274.6797199000139,,,,,,,,,273.5180818999943,273.547078100004,274.53061390001676,274.53165429999353,274.6797199000139,274.6797199000139,274.9298184000072,274.9298184000072,274.91407530001015,274.9141063000134,274.9298184000072,275.3136511000048,275.16390509999474,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
car,4,stim//obj1.png,stim//car4.png,full left,slight left,full right,slight right,horse,shoe,turtle,car,False,2.328,,,,,0,31,31,31,1,0,1,0,275.3136511000048,,,,,,,,,,,,275.1643799000012,275.3136511000048,275.3136511000048,275.5658759000071,275.5658759000071,275.5514958999993,275.5515144999954,275.5658759000071,276.0470762999903,275.7997006000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
car,4,stim//obj1.png,stim//car4.png,full left,slight left,full right,slight right,horse,shoe,turtle,car,False,2.328,,,,,0,31,31,31,2,0,2,0,276.0470762999903,,,,,,,,,,,,275.8000622999971,276.0470762999903,276.0470762999903,276.2966158000054,276.2966158000054,276.28069129999494,276.28072129999055,276.2966158000054,276.5806809999922,276.53073140000924,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
car,4,stim//obj1.png,stim//car4.png,full left,slight left,full right,slight right,horse,shoe,turtle,car,False,2.328,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,276.53088510001544,276.5806809999922,276.5806809999922,276.5806809999922,276.5806809999922,276.5806809999922,276.5806809999922,276.5806809999922,276.5806809999922,276.5806809999922,276.5806809999922,276.5806809999922,276.5806809999922,276.5806809999922,276.5806809999922,279.53329950000625,1,2.214180099981604,None,279.5349690000003,279.5497408999945,281.8969144000148,281.86710659999517,281.86713590001455,281.86741559999064,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
horse,2,stim//ori1.png,stim//horse2.png,full left,full right,slight right,slight left,horse,car,shoe,turtle,False,2.34,,,,,0,32,32,32,0,0,0,0,283.0471449000179,,,,,,,,,281.86775629999465,281.8969144000148,282.88024990001577,282.8809800000163,283.0471449000179,283.0471449000179,283.2964905000117,283.2964905000117,283.2807135999901,283.2807567999989,283.2964905000117,283.6965401000052,283.5303985000064,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
horse,2,stim//ori1.png,stim//horse2.png,full left,full right,slight right,slight left,horse,car,shoe,turtle,False,2.34,,,,,0,32,32,32,1,0,1,0,283.6965401000052,,,,,,,,,,,,283.53092750001815,283.6965401000052,283.6965401000052,283.94646340000327,283.94646340000327,283.93067080000765,283.93070050000097,283.94646340000327,284.42967129999306,284.180331200012,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
horse,2,stim//ori1.png,stim//horse2.png,full left,full right,slight right,slight left,horse,car,shoe,turtle,False,2.34,,,,,0,32,32,32,2,0,2,0,284.42967129999306,,,,,,,,,,,,284.1808507000096,284.42967129999306,284.42967129999306,284.67968840000685,284.67968840000685,284.663615700003,284.66363520000596,284.67968840000685,284.9473437000124,284.9138559999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2023-11-06_07h44.08.939,pilotv1,2023.2.3,59.90962034552964,2023-11-06 07h44.22.203521 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.91396020000684,284.9473437000124,284.9473437000124,284.9473437000124,284.9473437000124,284.9473437000124,284.9473437000124,284.9473437000124,284.9473437000124,284.9473437000124,284.9473437000124,284.9473437000124,284.9473437000124,284.9473437000124,284.9473437000124,,,,,,,,,,,,,,,,,,,
