n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,5
date,2023-11-07_11h09.39.777
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.18813608595366
expStart,2023-11-07 11h10.03.394798 +0100
﻿n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,5
date,2023-11-07_11h09.39.777
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.18813608595366
expStart,2023-11-07 11h10.03.394798 +0100
﻿n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,5
date,2023-11-07_11h09.39.777
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.18813608595366
expStart,2023-11-07 11h10.03.394798 +0100
﻿n,order,,
3.0,0.0, 1.0, 2.0

extraInfo
participant,44
session,5
date,2023-11-07_11h09.39.777
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,60.18813608595366
expStart,2023-11-07 11h10.03.394798 +0100
