InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide1.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,1.7703750999935437,1.7703684000007343,0.0

extraInfo
participant,
session,
date,2023-11-06_22h39.37.382
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.86926946789509
expStart,2023-11-06 22h39.43.067205 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide2.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.41768410001532175,0.41767450000043027,0.0

extraInfo
participant,
session,
date,2023-11-06_22h39.37.382
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.86926946789509
expStart,2023-11-06 22h39.43.067205 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide3.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.3510997000266798,0.35108960000798106,0.0

extraInfo
participant,
session,
date,2023-11-06_22h39.37.382
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.86926946789509
expStart,2023-11-06 22h39.43.067205 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide4.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.4085655999951996,0.4085553000040818,0.0

extraInfo
participant,
session,
date,2023-11-06_22h39.37.382
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.86926946789509
expStart,2023-11-06 22h39.43.067205 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide5.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.3905434000189416,0.3905387000122573,0.0

extraInfo
participant,
session,
date,2023-11-06_22h39.37.382
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.86926946789509
expStart,2023-11-06 22h39.43.067205 +0100
﻿InstructionsFilepath,n,buttonBack.numClicks_mean,buttonBack.numClicks_raw,buttonBack.numClicks_std,buttonBack.timesOff_raw,buttonBack.timesOn_raw,buttonNext.numClicks_mean,buttonNext.numClicks_raw,buttonNext.numClicks_std,buttonNext.timesOff_raw,buttonNext.timesOn_raw,order
instructions//slide6.png,1.0,0.0,0.0,0.0,'','',1.0,1.0,0.0,0.6235868000076152,0.6235822000016924,0.0

extraInfo
participant,
session,
date,2023-11-06_22h39.37.382
expName,pilotv2
psychopyVersion,2023.2.3
frameRate,59.86926946789509
expStart,2023-11-06 22h39.43.067205 +0100
