InstructionsFilepath,Instructions2Filepath,category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,interval,trainingLoop.thisRepN,trainingLoop.thisTrialN,trainingLoop.thisN,trainingLoop.thisIndex,instructions_controller.thisRepN,instructions_controller.thisTrialN,instructions_controller.thisN,instructions_controller.thisIndex,instruction_slide_loop.thisRepN,instruction_slide_loop.thisTrialN,instruction_slide_loop.thisN,instruction_slide_loop.thisIndex,instructions2_controller.thisRepN,instructions2_controller.thisTrialN,instructions2_controller.thisN,instructions2_controller.thisIndex,instruction2_slide_loop.thisRepN,instruction2_slide_loop.thisTrialN,instruction2_slide_loop.thisN,instruction2_slide_loop.thisIndex,babySteps.thisRepN,babySteps.thisTrialN,babySteps.thisN,babySteps.thisIndex,babyloop.thisRepN,babyloop.thisTrialN,babyloop.thisN,babyloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,instructionPrep.started,instructionPrep.stopped,Instructions1.started,imageInstruct.started,buttonNext.started,buttonBack.started,Instructions1.stopped,buttonNext.numClicks,buttonNext.timesOn,buttonNext.timesOff,buttonBack.numClicks,buttonBack.timesOn,buttonBack.timesOff,test1.started,text_8.started,button.started,button_2.started,image_17.started,test1.stopped,button.numClicks,button.timesOn,button.timesOff,button_2.numClicks,button_2.timesOn,button_2.timesOff,test2.started,text_9.started,button_3.started,button_4.started,image_18.started,test2.stopped,button_3.numClicks,button_3.timesOn,button_3.timesOff,button_4.numClicks,button_4.timesOn,button_4.timesOff,test3.started,text_10.started,button_5.started,button_7.started,image_19.started,test3.stopped,button_5.numClicks,button_5.timesOn,button_5.timesOff,button_7.numClicks,button_7.timesOn,button_7.timesOff,test4.started,text_11.started,button_6.started,button_8.started,image_20.started,test4.stopped,button_6.numClicks,button_6.timesOn,button_6.timesOff,button_8.numClicks,button_8.timesOn,button_8.timesOff,instruction2prep.started,instruction2prep.stopped,Instructions2.started,imageInstruct_2.started,buttonNext_2.started,buttonBack_2.started,Instructions2.stopped,buttonNext_2.numClicks,buttonNext_2.timesOn,buttonNext_2.timesOff,buttonBack_2.numClicks,buttonBack_2.timesOn,buttonBack_2.timesOff,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,cue.stopped,taskcue.stopped,babyStim.started,babyStim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,bResponse.started,fixCross_2.started,text1_2.started,text2_2.started,text3_2.started,text4_2.started,text5_2.started,text6_2.started,text7_2.started,text8_2.started,kb_2.started,num1_2.started,num2_2.started,num3_2.started,num4_2.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
instructions//slide6.png,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,5.498442600015551,,,,5.397048100014217,5.3974400999723,5.402210699976422,5.498442600015551,5.498442600015551,5.498442600015551,5.950591399974655,1,[0.47023839998291805],[0.4702425000141375],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,6.082027199969161,,,,5.992247999995016,5.992690099985339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,instructions//slide7.png,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,8.467060900002252,,,,,,,,,,,,,,,,,6.0648632000084035,6.082027199969161,6.082027199969161,6.082027199969161,6.082027199969161,6.817845000012312,0,,,1,[0.7511750999838114],[0.7511795000173151],6.818375399976503,6.832732099981513,6.832732099981513,6.832732099981513,6.832732099981513,7.434313200006727,1,[0.6143675000057556],[0.6143714999780059],0,,,7.434836599975824,7.449639600003138,7.449639600003138,7.449639600003138,7.449639600003138,7.801872199983336,0,,,1,[0.36550409998744726],[0.36550890002399683],7.802416999998968,7.816927700012457,7.816927700012457,7.816927700012457,7.816927700012457,8.352193299971987,1,[0.5477702000061981],[0.5477742999792099],0,,,8.363623599987477,8.363939100003336,8.374637199973222,8.467060900002252,8.467060900002252,8.467060900002252,9.035974300000817,1,[0.5863324000383727],[0.5863432000041939],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,instructions//slide8.png,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,9.222990799986292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.126443599991035,9.126866800012067,9.130671799997799,9.222990799986292,9.222990799986292,9.222990799986292,9.536250100005418,1,[0.3285858000162989],[0.32858949998626485],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,instructions//slide9.png,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,9.71818839997286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.623978100018576,9.624380599998403,9.62832909997087,9.71818839997286,9.71818839997286,9.71818839997286,9.786584799992852,1,[0.08616529998835176],[0.08617620001314208],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,instructions//slide10.png,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,10.00186289998237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.877540800021961,9.877933999989182,9.881804000004195,10.00186289998237,10.00186289998237,10.00186289998237,10.003392899991013,1,[0.02625240001361817],[0.026256499986629933],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,instructions//slide11.png,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,10.201793299987912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.098080399970058,10.098472199984826,10.102306400018279,10.201793299987912,10.201793299987912,10.201793299987912,10.536946700012777,1,[0.3578014000086114],[0.35780960001284257],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,instructions//slide12.png,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,10.802387600007933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.703266999975313,10.70366960001411,10.707510799984448,10.802387600007933,10.802387600007933,10.802387600007933,10.920255200006068,1,[0.14025620004395023],[0.14026120002381504],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,6,0,6,0,,,,,,,,,,,,,11.319782399979886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02309819997754,11.023521499999333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.312514599994756,11.319782399979886,11.319782399979886,12.638665799982846,['5'],[1.3102433999883942],[None],,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,,car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,13.655026699998416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.64421489997767,12.654245299985632,13.655026699998416,13.638746900018305,13.639502900012303,13.639922900008969,13.639950199984014,13.655026699998416,13.905255099991336,13.889221799967345,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,,car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,13.905255099991336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.88963849999709,13.889892800012603,13.889903899980709,13.905255099991336,14.155225499998778,14.13928439997835,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,,car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,14.155225499998778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.139701500011142,14.139998900005594,14.140022000006866,14.155225499998778,,14.38957840000512,,,,,,,,,,,,,,,,15,0,2023-11-08_15h01.23.023,pilotv2,2023.2.3,59.471630240599644,2023-11-08 15h01.38.724037 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.531158900004812,,,,,,,,,,,,,,,,,,,,,,
