category,orientation,taskOrientation,stimfile,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,stimloop.thisRepN,stimloop.thisTrialN,stimloop.thisN,stimloop.thisIndex,text.started,text.stopped,image.started,image.stopped,fixCrossR_2.started,fixCrossR_2.stopped,fixCrossR_4.started,fixCrossR_4.stopped,fixCrossR_3.started,fixCrossR_3.stopped,cat.started,cat.stopped,turtle.started,turtle.stopped,auto.started,auto.stopped,hand.started,hand.stopped,farleft.started,farleft.stopped,farright.started,farright.stopped,nearleft.started,nearleft.stopped,nearright.started,nearright.stopped,participant,session,date,expName,psychopyVersion,frameRate,
cat,1,1,stim//cat1.png,0,0,0,0,0,0,0,0,5.801365999999689,None,7.00401199999942,None,7.00401199999942,None,7.052347999999256,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h23.53.608,untitled,2022.1.4,59.43080738544726,
cat,1,1,stim//cat1.png,0,0,0,0,1,0,1,0,,,7.402547499999855,None,7.402547499999855,None,7.552419099999497,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h23.53.608,untitled,2022.1.4,59.43080738544726,
cat,1,1,stim//cat1.png,0,0,0,0,2,0,2,0,,,7.902773499999967,None,7.902773499999967,None,8.052838899999188,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h23.53.608,untitled,2022.1.4,59.43080738544726,
cat,1,1,stim//cat1.png,0,0,0,0,,,,,,,,,,,,,8.303166099999544,None,8.303166099999544,None,8.303166099999544,None,8.303166099999544,None,8.303166099999544,None,8.303166099999544,None,8.303166099999544,None,8.303166099999544,None,8.303166099999544,None,,001,2023-10-11_15h23.53.608,untitled,2022.1.4,59.43080738544726,
cat,1,0,stim//cat1.png,0,1,1,1,0,0,0,0,,,11.406039699999383,None,11.406039699999383,None,11.556102699999428,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h23.53.608,untitled,2022.1.4,59.43080738544726,
cat,1,0,stim//cat1.png,0,1,1,1,1,0,1,0,,,11.9063129999995,None,11.9063129999995,None,12.056497799999306,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h23.53.608,untitled,2022.1.4,59.43080738544726,
cat,1,0,stim//cat1.png,0,1,1,1,2,0,2,0,,,12.406896899999992,None,12.406896899999992,None,12.556925599999886,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h23.53.608,untitled,2022.1.4,59.43080738544726,
cat,1,0,stim//cat1.png,0,1,1,1,,,,,,,,,,,,,12.806796299999405,None,12.806796299999405,None,12.806796299999405,None,12.806796299999405,None,12.806796299999405,None,12.806796299999405,None,12.806796299999405,None,12.806796299999405,None,12.806796299999405,None,,001,2023-10-11_15h23.53.608,untitled,2022.1.4,59.43080738544726,
cat,2,1,stim//cat2.png,0,2,2,2,0,0,0,0,,,15.909473999999136,None,15.909473999999136,None,16.059506299999157,None,,,,,,,,,,,,,,,,,,,,001,2023-10-11_15h23.53.608,untitled,2022.1.4,59.43080738544726,
