category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,interval,delete.thisRepN,delete.thisTrialN,delete.thisN,delete.thisIndex,babySteps.thisRepN,babySteps.thisTrialN,babySteps.thisN,babySteps.thisIndex,babyloop.thisRepN,babyloop.thisTrialN,babyloop.thisN,babyloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,cue.stopped,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,bResponse.started,fixCross_2.started,text1_2.started,text2_2.started,text3_2.started,text4_2.started,text5_2.started,text6_2.started,text7_2.started,text8_2.started,kb_2.started,num1_2.started,num2_2.started,num3_2.started,num4_2.started,key_resp_2.started,bResponse.stopped,kb_2.keys,kb_2.rt,kb_2.duration,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013834400044288486,0.01418500003637746,0.014567500038538128,0.03073910000966862,0.03073910000966862,0.6317927000345662,['5'],[0.585635999974329],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h33.51.083,pilotv2,2023.2.3,60.204405985698536,2023-11-08 15h33.58.870614 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,0,0,0,0,1.848210200027097,,,,,,,,,,,0.6392725000041537,0.6485959000419825,1.848210200027097,1.6325108000310138,1.6329614000278525,1.848210200027097,1.848210200027097,2.0987044000066817,2.0987044000066817,2.082693000033032,2.0827222000225447,2.0987044000066817,2.465739300008863,2.33303540002089,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h33.51.083,pilotv2,2023.2.3,60.204405985698536,2023-11-08 15h33.58.870614 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,1,0,1,0,2.465739300008863,,,,,,,,,,,,,,,2.333464700030163,2.465739300008863,2.465739300008863,2.715893300017342,2.715893300017342,2.6998881000326946,2.699901200016029,2.715893300017342,3.149598899995908,2.949976100004278,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h33.51.083,pilotv2,2023.2.3,60.204405985698536,2023-11-08 15h33.58.870614 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,2,0,2,0,3.149598899995908,,,,,,,,,,,,,,,2.950259900011588,3.149598899995908,3.149598899995908,3.3998560000327416,3.3998560000327416,3.383447800006252,3.3834632000070997,3.3998560000327416,3.7171919000102207,3.6342155000311323,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_15h33.51.083,pilotv2,2023.2.3,60.204405985698536,2023-11-08 15h33.58.870614 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6626806000131182,3.7171919000102207,3.7171919000102207,3.7171919000102207,3.7171919000102207,3.7171919000102207,3.7171919000102207,3.7171919000102207,3.7171919000102207,3.7171919000102207,3.7171919000102207,3.7171919000102207,3.7171919000102207,3.7171919000102207,3.7171919000102207,3.7171919000102207,9.906157200050075,3,0.7476741999853402,None,space,6.187283599982038,None,15,0,2023-11-08_15h33.51.083,pilotv2,2023.2.3,60.204405985698536,2023-11-08 15h33.58.870614 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,11.022514700016472,,,,,,,,,,,9.907606700027827,9.921943499997724,11.022514700016472,10.906454700045288,10.907155700027943,11.022514700016472,11.022514700016472,11.272820900019724,11.272820900019724,11.25726179999765,11.257275400043,11.272820900019724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
