category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,interval,delete.thisRepN,delete.thisTrialN,delete.thisN,delete.thisIndex,babySteps.thisRepN,babySteps.thisTrialN,babySteps.thisN,babySteps.thisIndex,babyloop.thisRepN,babyloop.thisTrialN,babyloop.thisN,babyloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,cue.stopped,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,bResponse.started,fixCross_2.started,text1_2.started,text2_2.started,text3_2.started,text4_2.started,text5_2.started,text6_2.started,text7_2.started,text8_2.started,kb_2.started,num1_2.started,num2_2.started,num3_2.started,num4_2.started,key_resp_2.started,bResponse.stopped,kb_2.keys,kb_2.rt,kb_2.duration,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012939300038851798,0.013341700017917901,0.013708800019230694,0.030354399990756065,0.030354399990756065,0.6983856000006199,['5'],[0.6591052999719977],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h07.38.507,pilotv2,2023.2.3,59.88708886647494,2023-11-08 16h07.47.189470 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,0,0,0,0,1.9142998000024818,,,,,,,,,,,0.7060149000026286,0.7138909000204876,1.9142998000024818,1.6981975000235252,1.699100800033193,1.9142998000024818,1.9142998000024818,2.1646308000199497,2.1646308000199497,2.1483295999933034,2.148342600034084,2.1646308000199497,2.5314257999998517,2.402331100020092,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h07.38.507,pilotv2,2023.2.3,59.88708886647494,2023-11-08 16h07.47.189470 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,1,0,1,0,2.5314257999998517,,,,,,,,,,,,,,,2.4025985000189394,2.5314257999998517,2.5314257999998517,2.781663200003095,2.781663200003095,2.765518600004725,2.765541700005997,2.781663200003095,3.2155418000184,3.0157684000441805,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h07.38.507,pilotv2,2023.2.3,59.88708886647494,2023-11-08 16h07.47.189470 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,2,0,2,0,3.2155418000184,,,,,,,,,,,,,,,3.016309700033162,3.2155418000184,3.2155418000184,3.46585999999661,3.46585999999661,3.4495313999941573,3.449547199998051,3.46585999999661,3.782626000000164,3.699805300042499,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h07.38.507,pilotv2,2023.2.3,59.88708886647494,2023-11-08 16h07.47.189470 +0100,
car,2,stim//obj2.png,stim//car2.png,Turtle,Horse,Car,Shoe,Full Left,Half Right,Half Left,Full Right,True,2.475,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.725296500022523,3.782626000000164,3.782626000000164,3.782626000000164,3.782626000000164,3.782626000000164,3.782626000000164,3.782626000000164,3.782626000000164,3.782626000000164,3.782626000000164,3.782626000000164,3.782626000000164,3.782626000000164,3.782626000000164,3.782626000000164,10.056156100006774,3,0.3870498999604024,None,space,6.266532100038603,None,15,0,2023-11-08_16h07.38.507,pilotv2,2023.2.3,59.88708886647494,2023-11-08 16h07.47.189470 +0100,
horse,1,stim//ori2.png,stim//horse1.png,Half Left,Full Right,Full Left,Half Right,Car,Horse,Shoe,Turtle,False,2.425,,,,,0,1,1,1,0,0,0,0,11.175287100020796,,,,,,,,,,,10.057592099998146,10.071292000007816,11.175287100020796,11.055692800029647,11.056693400023505,11.175287100020796,11.175287100020796,11.4224217000301,11.4224217000301,11.40631290001329,11.406336300016847,11.4224217000301,11.77401600003941,11.6565967000206,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h07.38.507,pilotv2,2023.2.3,59.88708886647494,2023-11-08 16h07.47.189470 +0100,
horse,1,stim//ori2.png,stim//horse1.png,Half Left,Full Right,Full Left,Half Right,Car,Horse,Shoe,Turtle,False,2.425,,,,,0,1,1,1,1,0,1,0,11.77401600003941,,,,,,,,,,,,,,,11.657018500030972,11.77401600003941,11.77401600003941,12.02295920002507,12.02295920002507,12.00669160002144,12.006704200000968,12.02295920002507,12.441751200007275,12.256985999993049,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h07.38.507,pilotv2,2023.2.3,59.88708886647494,2023-11-08 16h07.47.189470 +0100,
horse,1,stim//ori2.png,stim//horse1.png,Half Left,Full Right,Full Left,Half Right,Car,Horse,Shoe,Turtle,False,2.425,,,,,0,1,1,1,2,0,2,0,12.441751200007275,,,,,,,,,,,,,,,12.257287800021004,12.441751200007275,12.441751200007275,12.690232900029514,12.690232900029514,12.673864100011997,12.673897000029683,12.690232900029514,12.973743200011086,12.924142000032589,,,,,,,,,,,,,,,,,,,,,,,,15,0,2023-11-08_16h07.38.507,pilotv2,2023.2.3,59.88708886647494,2023-11-08 16h07.47.189470 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.944056700041983,12.973743200011086,12.973743200011086,12.973743200011086,12.973743200011086,12.973743200011086,12.973743200011086,12.973743200011086,12.973743200011086,12.973743200011086,12.973743200011086,12.973743200011086,12.973743200011086,12.973743200011086,12.973743200011086,12.973743200011086,,,,,,,,,,,,,,,
