category,orientation,taskCue,stimfile,resp1,resp2,resp3,resp4,resp5,resp6,resp7,resp8,objFirst,correctButton,interval,trainingLoop.thisRepN,trainingLoop.thisTrialN,trainingLoop.thisN,trainingLoop.thisIndex,babyEnter.thisRepN,babyEnter.thisTrialN,babyEnter.thisN,babyEnter.thisIndex,babySteps.thisRepN,babySteps.thisTrialN,babySteps.thisN,babySteps.thisIndex,trainLoop.thisRepN,trainLoop.thisTrialN,trainLoop.thisN,trainLoop.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,stimloop.thisRepN,stimloop.thisTrialN,stimloop.thisN,stimloop.thisIndex,thisRow.t,notes,trainingPrep.started,trainingPrep.stopped,Intro.started,text.started,key_resp_5.started,Intro.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,taskcue.started,cue.started,fixCrossR_6.started,cue.stopped,fixCrossR_6.stopped,taskcue.stopped,stim.started,image.started,fixCrossR_2.started,image.stopped,fixCrossR_2.stopped,stim.stopped,delay.started,fixCrossR_4.started,fixCrossR_4.stopped,delay.stopped,response.started,fixCross.started,text1.started,text2.started,text3.started,text4.started,text5.started,text6.started,text7.started,text8.started,kb.started,num1.started,num2.started,num3.started,num4.started,response.stopped,kb.keys,kb.rt,kb.duration,codeAcc.started,codeAcc.stopped,ITI.started,fixCrossR.started,fixCrossR.stopped,ITI.stopped,tybb.started,key_resp_13.started,fixCrossR_5.started,tybb.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
horse,4,stim//ori2.png,stim//horse4.png,Horse,Turtle,Shoe,Car,Full Left,Full Right,Half Right,Half Left,True,2,2.614,,,,,,,,,,,,,,,,,0,2,2,2,1,0,1,0,22.491178299998865,,,,,,,,,,,,,,,,,22.37912269998924,22.491178299998865,22.491178299998865,22.727439900001627,22.727439900001627,22.712163299991516,22.712203799994313,22.727439900001627,23.074555599989253,22.962231099998462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
horse,4,stim//ori2.png,stim//horse4.png,Horse,Turtle,Shoe,Car,Full Left,Full Right,Half Right,Half Left,True,2,2.614,,,,,,,,,,,,,,,,,0,2,2,2,2,0,2,0,23.074555599989253,,,,,,,,,,,,,,,,,22.962891899995157,23.074555599989253,23.074555599989253,23.310722700000042,23.310722700000042,23.29488789998868,23.29491899999266,23.310722700000042,23.596168899995973,23.544937799990294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
horse,4,stim//ori2.png,stim//horse4.png,Horse,Turtle,Shoe,Car,Full Left,Full Right,Half Right,Half Left,True,2,2.614,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.576023399989936,23.596168899995973,23.596168899995973,23.596168899995973,23.596168899995973,23.596168899995973,23.596168899995973,23.596168899995973,23.596168899995973,23.596168899995973,23.596168899995973,23.596168899995973,23.596168899995973,23.596168899995973,23.596168899995973,26.545427099990775,2,1.5044181999983266,None,26.546538700000383,26.546902699992643,26.546920499997213,26.560847699991427,29.17527130000235,29.159828499992727,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
shoe,2,stim//obj1.png,stim//shoe2.png,Half Left,Full Right,Half Right,Full Left,Horse,Shoe,Car,Turtle,False,2,2.427,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,30.27636829999392,,,,,,,,,,,29.16014379999251,29.17527130000235,29.17527130000235,30.27636829999392,30.27636829999392,30.15968409999914,30.161032199990586,30.27636829999392,30.27636829999392,30.525155499999528,30.525155499999528,30.50965659999929,30.509697399989818,30.525155499999528,30.873972899993532,30.759321499994257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
shoe,2,stim//obj1.png,stim//shoe2.png,Half Left,Full Right,Half Right,Full Left,Horse,Shoe,Car,Turtle,False,2,2.427,,,,,,,,,,,,,,,,,0,3,3,3,1,0,1,0,30.873972899993532,,,,,,,,,,,,,,,,,30.75996199999645,30.873972899993532,30.873972899993532,31.10840029999963,31.10840029999963,31.092599800002063,31.092636499990476,31.10840029999963,31.459157599994796,31.34260419999191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
shoe,2,stim//obj1.png,stim//shoe2.png,Half Left,Full Right,Half Right,Full Left,Horse,Shoe,Car,Turtle,False,2,2.427,,,,,,,,,,,,,,,,,0,3,3,3,2,0,2,0,31.459157599994796,,,,,,,,,,,,,,,,,31.343348099995637,31.459157599994796,31.459157599994796,31.70808149999357,31.70808149999357,31.692154999997,31.692185699997935,31.70808149999357,32.00584389999858,31.94242239999585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
shoe,2,stim//obj1.png,stim//shoe2.png,Half Left,Full Right,Half Right,Full Left,Horse,Shoe,Car,Turtle,False,2,2.427,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.985278799998923,32.00584389999858,32.00584389999858,32.00584389999858,32.00584389999858,32.00584389999858,32.00584389999858,32.00584389999858,32.00584389999858,32.00584389999858,32.00584389999858,32.00584389999858,32.00584389999858,32.00584389999858,32.00584389999858,34.95768289999978,2,1.1902610000106506,None,34.95846029999666,34.95874889999686,34.95876039999712,34.97554619998846,37.406042099988554,37.39133199999924,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
shoe,1,stim//ori1.png,stim//shoe1.png,Car,Horse,Turtle,Shoe,Full Right,Half Left,Half Right,Full Left,True,4,2.384,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,38.51207669998985,,,,,,,,,,,37.39173009998922,37.406042099988554,37.406042099988554,38.51207669998985,38.51207669998985,38.39080909999029,38.3924560000014,38.51207669998985,38.51207669998985,38.755638000002364,38.755638000002364,38.7403423999931,38.74038289999589,38.755638000002364,39.10551189999387,38.99013659999764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
shoe,1,stim//ori1.png,stim//shoe1.png,Car,Horse,Turtle,Shoe,Full Right,Half Left,Half Right,Full Left,True,4,2.384,,,,,,,,,,,,,,,,,0,4,4,4,1,0,1,0,39.10551189999387,,,,,,,,,,,,,,,,,38.99078199999349,39.10551189999387,39.10551189999387,39.35575760000211,39.35575760000211,39.34007289999863,39.34011679999821,39.35575760000211,39.70417389999784,39.58987739999429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
shoe,1,stim//ori1.png,stim//shoe1.png,Car,Horse,Turtle,Shoe,Full Right,Half Left,Half Right,Full Left,True,4,2.384,,,,,,,,,,,,,,,,,0,4,4,4,2,0,2,0,39.70417389999784,,,,,,,,,,,,,,,,,39.59053619999031,39.70417389999784,39.70417389999784,39.938913999998476,39.938913999998476,39.9232076999906,39.923245199999656,39.938913999998476,40.24492129999271,40.17298760000267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
shoe,1,stim//ori1.png,stim//shoe1.png,Car,Horse,Turtle,Shoe,Full Right,Half Left,Half Right,Full Left,True,4,2.384,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.22381039999891,40.24492129999271,40.24492129999271,40.24492129999271,40.24492129999271,40.24492129999271,40.24492129999271,40.24492129999271,40.24492129999271,40.24492129999271,40.24492129999271,40.24492129999271,40.24492129999271,40.24492129999271,40.24492129999271,43.19031799999357,4,1.6719861000019591,None,43.19143140000233,43.19175589999941,43.19177150000178,43.205850099999225,45.603518299991265,45.58843029999116,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
car,2,stim//obj1.png,stim//car2.png,Half Left,Full Right,Half Right,Full Left,Car,Horse,Turtle,Shoe,False,1,2.527,,,,,,,,,,,,,,,,,0,5,5,5,0,0,0,0,46.70210679998854,,,,,,,,,,,45.58889359999739,45.603518299991265,45.603518299991265,46.70210679998854,46.70210679998854,46.58733029999712,46.58840789999522,46.70210679998854,46.70210679998854,46.93654779999633,46.93654779999633,46.920678299997235,46.920712799998,46.93654779999633,47.28518969999277,47.17043139999441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
car,2,stim//obj1.png,stim//car2.png,Half Left,Full Right,Half Right,Full Left,Car,Horse,Turtle,Shoe,False,1,2.527,,,,,,,,,,,,,,,,,0,5,5,5,1,0,1,0,47.28518969999277,,,,,,,,,,,,,,,,,47.17095909999625,47.28518969999277,47.28518969999277,47.519699099997524,47.519699099997524,47.50380269999732,47.50383339999826,47.519699099997524,47.86297380000178,47.75352149999526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
car,2,stim//obj1.png,stim//car2.png,Half Left,Full Right,Half Right,Full Left,Car,Horse,Turtle,Shoe,False,1,2.527,,,,,,,,,,,,,,,,,0,5,5,5,2,0,2,0,47.86297380000178,,,,,,,,,,,,,,,,,47.7540813999949,47.86297380000178,47.86297380000178,48.10269149999658,48.10269149999658,48.08705309999641,48.08708349999506,48.10269149999658,48.386719899994205,48.336748199988506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
car,2,stim//obj1.png,stim//car2.png,Half Left,Full Right,Half Right,Full Left,Car,Horse,Turtle,Shoe,False,1,2.527,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.36688359999971,48.386719899994205,48.386719899994205,48.386719899994205,48.386719899994205,48.386719899994205,48.386719899994205,48.386719899994205,48.386719899994205,48.386719899994205,48.386719899994205,48.386719899994205,48.386719899994205,48.386719899994205,48.386719899994205,51.352545199988526,1,0.8896706999948947,None,51.353688799994416,51.354019399994286,51.35403519999818,51.37001610000152,53.900665299996035,53.8865519999963,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
horse,1,stim//ori2.png,stim//horse1.png,Car,Horse,Turtle,Shoe,Half Right,Half Left,Full Right,Full Left,True,4,2.362,,,,,,,,,,,,,,,,,0,6,6,6,0,0,0,0,55.00120509999397,,,,,,,,,,,53.88679740000225,53.900665299996035,53.900665299996035,55.00120509999397,55.00120509999397,54.885022599992226,54.88638579999679,55.00120509999397,55.00120509999397,55.25064069998916,55.25064069998916,55.23485999999684,55.234900199997355,55.25064069998916,55.59934489999432,55.484852699999465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
horse,1,stim//ori2.png,stim//horse1.png,Car,Horse,Turtle,Shoe,Half Right,Half Left,Full Right,Full Left,True,4,2.362,,,,,,,,,,,,,,,,,0,6,6,6,1,0,1,0,55.59934489999432,,,,,,,,,,,,,,,,,55.48549739998998,55.59934489999432,55.59934489999432,55.83340180000232,55.83340180000232,55.8172959999938,55.81731339999533,55.83340180000232,56.178756099994644,56.067712799995206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
horse,1,stim//ori2.png,stim//horse1.png,Car,Horse,Turtle,Shoe,Half Right,Half Left,Full Right,Full Left,True,4,2.362,,,,,,,,,,,,,,,,,0,6,6,6,2,0,2,0,56.178756099994644,,,,,,,,,,,,,,,,,56.06824680000136,56.178756099994644,56.178756099994644,56.41671309999947,56.41671309999947,56.40108949999558,56.40112009999575,56.41671309999947,56.7042492999899,56.65075299999444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
horse,1,stim//ori2.png,stim//horse1.png,Car,Horse,Turtle,Shoe,Half Right,Half Left,Full Right,Full Left,True,4,2.362,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.684061799998744,56.7042492999899,56.7042492999899,56.7042492999899,56.7042492999899,56.7042492999899,56.7042492999899,56.7042492999899,56.7042492999899,56.7042492999899,56.7042492999899,56.7042492999899,56.7042492999899,56.7042492999899,56.7042492999899,59.68531390000135,4,1.7080682000087108,None,59.688335899991216,59.68904630000179,59.68907909998961,59.695521199988434,62.064764099995955,62.051028499990935,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
horse,2,stim//obj2.png,stim//horse2.png,Half Left,Full Right,Half Right,Full Left,Shoe,Car,Turtle,Horse,False,4,2.768,,,,,,,,,,,,,,,,,0,7,7,7,0,0,0,0,63.162797600001795,,,,,,,,,,,62.05132769999909,62.064764099995955,62.064764099995955,63.162797600001795,63.162797600001795,63.0489896999934,63.0501488000009,63.162797600001795,63.162797600001795,63.39777669998875,63.39777669998875,63.38219079999544,63.382225099994685,63.39777669998875,63.74523559999943,63.63186239999777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
horse,2,stim//obj2.png,stim//horse2.png,Half Left,Full Right,Half Right,Full Left,Shoe,Car,Turtle,Horse,False,4,2.768,,,,,,,,,,,,,,,,,0,7,7,7,1,0,1,0,63.74523559999943,,,,,,,,,,,,,,,,,63.632397099994705,63.74523559999943,63.74523559999943,63.981216300002416,63.981216300002416,63.965520899990224,63.96555769999395,63.981216300002416,64.33017629999085,64.21533289999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
horse,2,stim//obj2.png,stim//horse2.png,Half Left,Full Right,Half Right,Full Left,Shoe,Car,Turtle,Horse,False,4,2.768,,,,,,,,,,,,,,,,,0,7,7,7,2,0,2,0,64.33017629999085,,,,,,,,,,,,,,,,,64.21597119999933,64.33017629999085,64.33017629999085,64.56437120000191,64.56437120000191,64.54851090000011,64.54854730000079,64.56437120000191,64.86203789999126,64.79850079999596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
horse,2,stim//obj2.png,stim//horse2.png,Half Left,Full Right,Half Right,Full Left,Shoe,Car,Turtle,Horse,False,4,2.768,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.84219080000184,64.86203789999126,64.86203789999126,64.86203789999126,64.86203789999126,64.86203789999126,64.86203789999126,64.86203789999126,64.86203789999126,64.86203789999126,64.86203789999126,64.86203789999126,64.86203789999126,64.86203789999126,64.86203789999126,67.79927459999453,4,1.1983849999960512,None,67.80038539999805,67.8007043999969,67.80071959999623,67.81410579998919,70.59545819999767,70.58055679999234,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
horse,1,stim//obj2.png,stim//horse1.png,Half Left,Full Left,Half Right,Full Right,Car,Turtle,Shoe,Horse,False,4,2.596,,,,,,,,,,,,,,,,,0,8,8,8,0,0,0,0,71.69263910000154,,,,,,,,,,,70.58100639999611,70.59545819999767,70.59545819999767,71.69263910000154,71.69263910000154,71.5796277999907,71.58085449998907,71.69263910000154,71.69263910000154,71.92845279999892,71.92845279999892,71.9125509000005,71.9125839999906,71.92845279999892,72.27193160000024,72.16258910000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
horse,1,stim//obj2.png,stim//horse1.png,Half Left,Full Left,Half Right,Full Right,Car,Turtle,Shoe,Horse,False,4,2.596,,,,,,,,,,,,,,,,,0,8,8,8,1,0,1,0,72.27193160000024,,,,,,,,,,,,,,,,,72.16313020000234,72.27193160000024,72.27193160000024,72.51165139999648,72.51165139999648,72.49618399998872,72.49622079999244,72.51165139999648,72.86467309998989,72.74589759999071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
horse,1,stim//obj2.png,stim//horse1.png,Half Left,Full Left,Half Right,Full Right,Car,Turtle,Shoe,Horse,False,4,2.596,,,,,,,,,,,,,,,,,0,8,8,8,2,0,2,0,72.86467309998989,,,,,,,,,,,,,,,,,72.74654579999333,72.86467309998989,72.86467309998989,73.11164579998876,73.11164579998876,73.09575480000058,73.09579169999051,73.11164579998876,73.42439829999057,73.34577239998907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
horse,1,stim//obj2.png,stim//horse1.png,Half Left,Full Left,Half Right,Full Right,Car,Turtle,Shoe,Horse,False,4,2.596,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40882070000225,73.42439829999057,73.42439829999057,73.42439829999057,73.42439829999057,73.42439829999057,73.42439829999057,73.42439829999057,73.42439829999057,73.42439829999057,73.42439829999057,73.42439829999057,73.42439829999057,73.42439829999057,73.42439829999057,76.36053730000276,4,2.267997799994191,None,76.36322739999741,76.36383589998877,76.36386279998987,76.37881979999656,78.9756985999993,78.96188170000096,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
turtle,3,stim//ori2.png,stim//turtle3.png,Horse,Shoe,Car,Turtle,Full Right,Half Left,Full Left,Half Right,True,4,2.52,,,,,,,,,,,,,,,,,0,9,9,9,0,0,0,0,80.07887339999434,,,,,,,,,,,78.96210849999625,78.9756985999993,78.9756985999993,80.07887339999434,80.07887339999434,79.96069379999244,79.96221449998848,80.07887339999434,80.07887339999434,80.32573519999278,80.32573519999278,80.30991959999665,80.30995389999589,80.32573519999278,80.67079219999141,80.5600121000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,1,2023-11-10_16h08.43.821,pilotv2,2023.2.3,60.04480543071892,2023-11-10 16h08.53.194670 +0100,
